time,ion_current_M2,ion_current_M44,potential,current1_mA,coll_current,current1,current1_muA,ion_current_M2_sBG_sub,ion_current_M2_sBG_ALS,ion_current_M2_sBG_ALS_sub,ion_current_M2_ALS,ion_current_M2_UVS,ion_current_M2_UVS_sub,ion_current_M2_UVS_ALS,ion_current_M2_UVS_ALS_sub,ion_current_M2_MF,ion_current_M2_MF_sub,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub
992.35,3.2500410769230746e-09,4.825200370165744e-10,1.4036835593220311,0.1423171694915219,,0.00014231716949152188,142.31716949152187,-7.157163025924255e-11,-8.954126825016257e-11,1.7969637990920027e-11,3.2413137785200016e-09,3.247669890295753e-09,2.371186627321589e-12,-1.5619786870093017e-11,1.7990973497414605e-11,3.2474062417582244e-09,2.634835164850221e-12,1.9377600624733973e-10,-5.8356507347459325e-12,1.996116569820857e-10,3.2413137785200016e-09,4.3514183034554896e-10,4.737820667102536e-11,-1.5221090887059352e-10,1.9958911554161888e-10,4.766957313186808e-10,5.824305697893559e-12
992.4,3.248709758241754e-09,4.811227718232035e-10,1.4010572881355885,0.13934486440677452,,0.00013934486440677452,139.3448644067745,-7.290294894056293e-11,-8.953963473913792e-11,1.6636685798574987e-11,3.2413140299874118e-09,3.247672358612753e-09,1.037399629001458e-12,-1.562061531337162e-11,1.6658014942373078e-11,3.2474062417582244e-09,1.3035164835298474e-12,1.9237874105396888e-10,-5.8355002817072866e-12,1.9821424133567611e-10,3.2413140299874118e-09,4.3515367088754417e-10,4.596910093565927e-11,-1.5222260146931427e-10,1.9819170240497354e-10,4.766957313186808e-10,4.427040504522686e-12
992.45,3.2473784395604367e-09,4.815499022099451e-10,1.3983386666666666,0.13676933333333333,,0.00013676933333333334,136.76933333333332,-7.423426762188041e-11,-8.953800130276015e-11,1.5303733680879754e-11,3.2413142811252004e-09,3.2476748266779273e-09,-2.963871174905661e-13,-1.5621443574053173e-11,1.5325056456562607e-11,3.247419807692308e-09,-4.136813187135177e-14,1.9280587144071044e-10,-5.835349964501428e-12,1.9864122140521187e-10,3.2413142811252004e-09,4.351655106560626e-10,4.638439155388242e-11,-1.5223429342989896e-10,1.9861868498378138e-10,4.766957313186808e-10,4.854170891264264e-12
992.5,3.246293408839781e-09,4.822258138121552e-10,1.3955168275862098,0.1345495172413814,,0.0001345495172413814,134.54951724138138,-7.53192983425359e-11,-8.95363679404197e-11,1.4217069597883804e-11,3.2413145319345177e-09,3.2476772944913048e-09,-1.3838856515235227e-12,-1.5622271651561938e-11,1.4238386000038413e-11,3.2474226906077405e-09,-1.1292817679592551e-12,1.9348178304292053e-10,-5.8351997830465035e-12,1.9931698282596705e-10,3.2413145319345177e-09,4.351773496509719e-10,4.7048464161183284e-11,-1.522459847521371e-10,1.992944489133204e-10,4.766957313186808e-10,5.5300824934743584e-12
992.55,3.2490668895027675e-09,4.829017254143666e-10,1.3928215517241362,0.13268913793103362,,0.00013268913793103364,132.68913793103366,-7.254581767954964e-11,-8.953473465150695e-11,1.6988916971957326e-11,3.2413147824165127e-09,3.247679762052905e-09,1.3871274498629355e-12,-1.5623099545322198e-11,1.7010226995185133e-11,3.2474277734806677e-09,1.6391160221002373e-12,1.941576946451321e-10,-5.8350497372606606e-12,1.9999274438239276e-10,3.2413147824165127e-09,4.3518918787213835e-10,4.771253754222843e-11,-1.5225767543581798e-10,1.9997021297804642e-10,4.766957313186808e-10,6.205994095685898e-12
992.6,3.251840370165748e-09,4.835411785714302e-10,1.3898534482758569,0.1311158620689628,,0.0001311158620689628,131.11586206896285,-6.977233701656916e-11,-8.953310143541231e-11,1.9760764418843155e-11,3.241315032572835e-09,3.2476822293627557e-09,4.1581408029927156e-12,-1.562392725475824e-11,1.9782068057750955e-11,3.247441873626383e-09,4.3984965393650474e-12,1.9479714780219555e-10,-5.834899827062041e-12,2.006320476292576e-10,3.241315032572835e-09,4.352010253194294e-10,4.8340153252000776e-11,-1.5226936548073092e-10,2.006095187327317e-10,4.766957313186808e-10,6.845447252749375e-12
992.65,3.254613850828735e-09,4.840768653846176e-10,1.3871998305084694,0.12978230508474314,,0.00012978230508474317,129.7823050847432,-6.699885635358248e-11,-8.953146829152614e-11,2.2532611937943664e-11,3.241315282405131e-09,3.2476846964208788e-09,6.929154407855474e-12,-1.562475477929435e-11,2.2553909187149824e-11,3.247462972375692e-09,7.150878453042919e-12,1.95332834615383e-10,-5.834750052368786e-12,2.0116758466775175e-10,3.241315282405131e-09,4.3521286199271187e-10,4.886400339190581e-11,-1.522810548866652e-10,2.0114505827857099e-10,4.766957313186808e-10,7.381134065936815e-12
992.7,3.2550042817679526e-09,4.846125521978038e-10,1.3845735593220312,0.12864205084745647,,0.00012864205084745645,128.64205084745646,-6.66084254143645e-11,-8.952983521923877e-11,2.2921409804874268e-11,3.2413155319150504e-09,3.2476871632272987e-09,7.317118540653968e-12,-1.5625582118354806e-11,2.2942700659008773e-11,3.247466857142869e-09,7.537424625083865e-12,1.9586852142856932e-10,-5.834600413099036e-12,2.0170312184166832e-10,3.2413155319150504e-09,4.3522469789185273e-10,4.938785430595125e-11,-1.5229274365341017e-10,2.016805979593614e-10,4.766957313186808e-10,7.916820879123117e-12
992.75,3.2523617403314898e-09,4.851482390109902e-10,1.3819219310344817,0.1276765172413789,,0.0001276765172413789,127.67651724137887,-6.925096685082738e-11,-8.952820221794054e-11,2.027723536711317e-11,3.241315781104245e-09,3.2476896297820435e-09,4.6721105494462804e-12,-1.56264092713639e-11,2.029851982081018e-11,3.247515491712705e-09,4.846248618784652e-12,1.964042082417556e-10,-5.834450909170921e-12,2.0223865915092647e-10,3.241315781104245e-09,4.352365330167192e-10,4.9911705994270974e-11,-1.523044317807551e-10,2.0221613777502609e-10,4.766957313186808e-10,8.452507692309421e-12
992.8,3.249719198895021e-09,4.849114287292796e-10,1.379352333333329,0.12684889473684074,,0.00012684889473684076,126.84889473684076,-7.189350828729645e-11,-8.952656928702179e-11,1.7633060999725325e-11,3.241316029974364e-09,3.2476920960851347e-09,2.0271028098859583e-12,-1.5627236237745918e-11,1.7654339047631873e-11,3.247535209944748e-09,2.18398895027252e-12,1.9616739796004481e-10,-5.834301540502576e-12,2.020016995005474e-10,3.241316029974364e-09,4.3524836736717867e-10,4.9663061362100784e-11,-1.5231611926848937e-10,2.019791806305901e-10,4.766957313186808e-10,8.215697410598644e-12
992.85,3.247076657458558e-09,4.842011524861861e-10,1.3768964385964884,0.12610936842105186,,0.00012610936842105187,126.10936842105188,-7.453604972375933e-11,-8.952493642587273e-11,1.4988886702113403e-11,3.2413162785270586e-09,3.247694562136599e-09,-6.179046780406446e-13,-1.5628063016925177e-11,1.5010158338884532e-11,3.247535209944748e-09,-4.585524861903543e-13,1.954571217169516e-10,-5.8341523070121315e-12,2.0129127402396372e-10,3.2413162785270586e-09,4.3526020094309784e-10,4.894095154308835e-11,-1.5232780611640204e-10,2.0126875765949042e-10,4.766957313186808e-10,7.505421167505438e-12
992.9,3.248449379120885e-09,4.834908762430917e-10,1.3743152622950725,0.12543878688524407,,0.0001254387868852441,125.43878688524408,-7.316332806143227e-11,-8.95233036338837e-11,1.6359975572451442e-11,3.2413165267639786e-09,3.247697027936457e-09,7.523511844282838e-13,-1.5628889608325974e-11,1.6381240792754258e-11,3.247535209944748e-09,9.14169176136708e-13,1.9474684547385696e-10,-5.8340032086177144e-12,2.005808486824747e-10,3.2413165267639786e-09,4.35272033744344e-10,4.821884249874761e-11,-1.5233949232428252e-10,2.005583348230301e-10,4.766957313186808e-10,6.795144924410789e-12
