time,ion_current_M2,ion_current_M44,potential,current1_mA,coll_current,current1,current1_muA,ion_current_M2_sBG_sub,ion_current_M2_sBG_ALS,ion_current_M2_sBG_ALS_sub,ion_current_M2_ALS,ion_current_M2_UVS,ion_current_M2_UVS_sub,ion_current_M2_UVS_ALS,ion_current_M2_UVS_ALS_sub,ion_current_M2_MF,ion_current_M2_MF_sub,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub
196.35,3.153812022099447e-09,2.768790675824175e-10,0.0400631785714297,0.00022939285714286298,,2.29392857142863e-07,0.229392857142863,-1.678006850828701e-10,-1.7782297984597504e-10,1.0022294763104954e-11,3.1530522597694066e-09,3.158679879873376e-09,-4.867857773928536e-12,-1.4544749826092e-11,9.676892052163463e-12,3.15830246961326e-09,-4.4904475138127064e-12,-1.186496318681714e-11,-1.3472930238746552e-11,1.6079670519294141e-12,3.1530522597694066e-09,3.00449807797909e-10,-2.35707402154915e-11,-2.6117004967476786e-11,2.5462647519852828e-12,2.803117088397794e-10,-3.43264125736192e-12
196.4,3.1519526298342545e-09,2.765953038461539e-10,0.0425834909090907,0.00021516363636363763,,2.1516363636363763e-07,0.21516363636363764,-1.6966007734806263e-10,-1.7781351926326274e-10,8.153441915200108e-12,3.153058933969362e-09,3.158689768956983e-09,-6.737139122728222e-12,-1.4545288550623424e-11,7.808149427895202e-12,3.15830246961326e-09,-6.349839779005253e-12,-1.2148726923080733e-11,-1.3471067588786507e-11,1.3223406657057758e-12,3.153058933969362e-09,3.0044096460587316e-10,-2.3845660759719306e-11,-2.610518629736433e-11,2.259525537645023e-12,2.803344263736263e-10,-3.739122527472373e-12
196.45,3.151425038674033e-09,2.763115401098901e-10,0.04475282456140326,0.000200175438596493,,2.0017543859649305e-07,0.200175438596493,-1.7018766850828399e-10,-1.778040598527363e-10,7.616391344452366e-12,3.153065614576997e-09,3.15869965734732e-09,-7.274618673286692e-12,-1.454582781726076e-11,7.2712091439740704e-12,3.15830246961326e-09,-6.8774309392265774e-12,-1.2432490659344536e-11,-1.3469205087309875e-11,1.0367144279653422e-12,3.153065614576997e-09,3.004321259478028e-10,-2.4120585837912698e-11,-2.609337290343786e-11,1.9727870655251607e-12,2.803535e-10,-4.041959890109897e-12
196.5,3.1514153701657456e-09,2.7602777637362646e-10,0.046867105263157835,0.0002067368421052627,,2.0673684210526273e-07,0.20673684210526272,-1.7019733701657153e-10,-1.777946016147608e-10,7.597264598189286e-12,3.153072301630045e-09,3.1587095450444143e-09,-7.294174878668703e-12,-1.4546367626197404e-11,7.2521927475287026e-12,3.15830246961326e-09,-6.887099447514147e-12,-1.2716254395608127e-11,-1.3467342735311945e-11,7.510883397038152e-13,3.153072301630045e-09,3.004232918231264e-10,-2.439551544949989e-11,-2.6081564786424997e-11,1.6860493369251067e-12,2.803536292817682e-10,-4.325852908141674e-12
196.55,3.151405701657458e-09,2.7645961823204414e-10,0.04936784615384759,0.0002286153846153985,,2.286153846153985e-07,0.2286153846153985,-1.702070055248591e-10,-1.7778514454970115e-10,7.578139024842075e-12,3.1530789951660733e-09,3.1587194320482962e-09,-7.313730390837794e-12,-1.4546907977626753e-11,7.233177586788959e-12,3.1582960769230776e-09,-6.8903752656195635e-12,-1.228441253719055e-11,-1.3465480533777634e-11,1.1810679965870809e-12,3.1530789951660733e-09,3.0041446223127303e-10,-2.3954843999228893e-11,-2.6069761947033637e-11,2.1149179478047366e-12,2.803583209944752e-10,-3.89870276243108e-12
196.6,3.1514505989010985e-09,2.769709718232045e-10,0.052004421052633136,0.0002435789473684102,,2.435789473684102e-07,0.24357894736841015,-1.7016210828121862e-10,-1.7777568865792237e-10,7.613580376703751e-12,3.1530856952224866e-09,3.1587293183589967e-09,-7.278719457899003e-12,-1.4547448871742203e-11,7.2687294138432e-12,3.1582960769230776e-09,-6.845478021979088e-12,-1.1773058946030126e-11,-1.3463618483684351e-11,1.6905595376542253e-12,3.1530856952224866e-09,3.004056371716718e-10,-2.343466534846735e-11,-2.605796438595481e-11,2.6232990374874644e-12,2.803735812154695e-10,-3.4026093922649786e-12
196.65,3.151986587912088e-09,2.7748232541436457e-10,0.054248964912280984,0.00023221052631579151,,2.3221052631579155e-07,0.23221052631579156,-1.696261192702295e-10,-1.7776623393978938e-10,8.14011466955991e-12,3.1530924018365195e-09,3.158739203976544e-09,-6.752616064456098e-12,-1.4547990308737156e-11,7.795374244281058e-12,3.1582960769230776e-09,-6.309489010989932e-12,-1.1261705354870064e-11,-1.3461756585997707e-11,2.2000512311276433e-12,3.1530924018365195e-09,3.0039681664375165e-10,-2.2914491229387022e-11,-2.604617210385841e-11,3.131680874471391e-12,2.803803911602209e-10,-2.898065745856324e-12
196.7,3.1525225769230772e-09,2.7787746353591157e-10,0.05636300000000149,0.00024800000000001725,,2.480000000000173e-07,0.2480000000000173,-1.690901302592403e-10,-1.7775678039566726e-10,8.666650136426924e-12,3.153099115045243e-09,3.158749088900968e-09,-6.226511977890849e-12,-1.454853228880501e-11,8.322020310914162e-12,3.1582960769230776e-09,-5.773500000000776e-12,-1.0866567233323016e-11,-1.34598948416664e-11,2.593327608343386e-12,3.153099115045243e-09,3.0038800064694165e-10,-2.2510537111030025e-11,-2.6034385101414325e-11,3.5238479903843e-12,2.8039887569060765e-10,-2.521412154696031e-12
196.75,3.153058565934065e-09,2.77973761878453e-10,0.05897639285714424,0.0002783571428571589,,2.783571428571589e-07,0.27835714285715885,-1.6855414124825157e-10,-1.7774732802592096e-10,9.193186777669396e-12,3.1531058348856198e-09,3.158758973132294e-09,-5.700407198228482e-12,-1.4549074812139155e-11,8.848667613910674e-12,3.1582960769230776e-09,-5.2375109890120346e-12,-1.0770268890781632e-11,-1.345803325163914e-11,2.687764360857509e-12,3.1531058348856198e-09,3.0037918918067064e-10,-2.240542730221763e-11,-2.6022603379292446e-11,3.617176077074813e-12,2.8043603204419895e-10,-2.4622701657459422e-12
196.8,3.1534496574585635e-09,2.7807006022099444e-10,0.061906800000002024,0.00026839999999998945,,2.6839999999998946e-07,0.2683999999999895,-1.6816304972375363e-10,-1.7773787683091563e-10,9.574827107161998e-12,3.153112561394552e-09,3.158768856670555e-09,-5.31919921199124e-12,-1.454961787893298e-11,9.23041866694174e-12,3.1582960769230776e-09,-4.8464194645140995e-12,-1.0673970548240193e-11,-1.3456171816864624e-11,2.782201268624432e-12,3.153112561394552e-09,3.003703822443678e-10,-2.2300322023373415e-11,-2.601082693816267e-11,3.7105049147892494e-12,2.8043775e-10,-2.367689779005579e-12
