time,ion_current_M2,ion_current_M44,potential,current1_mA,coll_current,current1,current1_muA,ion_current_M2_sBG_sub,ion_current_M2_sBG_ALS,ion_current_M2_sBG_ALS_sub,ion_current_M2_ALS,ion_current_M2_UVS,ion_current_M2_UVS_sub,ion_current_M2_UVS_ALS,ion_current_M2_UVS_ALS_sub,ion_current_M2_MF,ion_current_M2_MF_sub,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub
176.35000000000005,3.1534117692307688e-09,2.7747354917127087e-10,0.8516219285714295,0.01910342857142889,,1.9103428571428888e-05,19.10342857142889,-1.6820093795154798e-10,-1.816970148411493e-10,1.3496076889601303e-11,3.1504788327842995e-09,3.1546683308532087e-09,-1.256561622439946e-12,-1.4370322062921152e-11,1.3113760440481204e-11,3.1575155248618785e-09,-4.103755631109333e-12,-1.1270481597963766e-11,-1.4219340572031454e-11,2.9488589740676897e-12,3.1504788327842995e-09,3.043568835952576e-10,-2.6883334423986665e-11,-3.12566188719977e-11,4.373284448011038e-12,2.786285386740332e-10,-1.154989502762336e-12
176.4,3.1543752307692305e-09,2.779399580110498e-10,0.8535090000000009,0.0198145517241382,,1.9814551724138198e-05,19.8145517241382,-1.6723747641308666e-10,-1.8168711697776368e-10,1.4449640564677003e-11,3.1504859501141405e-09,3.1546784995977946e-09,-3.0326882856416365e-13,-1.4370662385179774e-11,1.4067393556615614e-11,3.1575155248618785e-09,-3.140294092648032e-12,-1.0804072758184835e-11,-1.4217497666989115e-11,3.4134249088042816e-12,3.1504859501141405e-09,3.043461806427088e-10,-2.6406222631659022e-11,-3.124277516662758e-11,4.8365525349685594e-12,2.786285386740332e-10,-6.88580662983407e-13
176.45000000000005,3.155338692307692e-09,2.7850907403314944e-10,0.8558840000000005,0.02057144827586223,,2.057144827586223e-05,20.57144827586223,-1.6627401487462492e-10,-1.81677220128043e-10,1.5403205253418053e-11,3.1504930601724712e-09,3.154688667637377e-09,6.500246703147596e-13,-1.4371003155080707e-11,1.5021027825395462e-11,3.1575155248618785e-09,-2.176832554186317e-12,-1.0234956736085194e-11,-1.4215654512355296e-11,3.9806977762701004e-12,3.1504930601724712e-09,3.0433548245534594e-10,-2.5826408422196497e-11,-3.122893628983146e-11,5.40252786763496e-12,2.786285386740332e-10,-1.194646408837667e-13
176.5,3.154625309392265e-09,2.790781900552487e-10,0.8579853793103448,0.0213965517241379,,2.1396551724137893e-05,21.396551724137897,-1.669873977900518e-10,-1.816673242923859e-10,1.4679926502334107e-11,3.150500162981293e-09,3.154698834971984e-09,-7.352557971864197e-14,-1.4371344372867563e-11,1.429781879314892e-11,3.1575155248618785e-09,-2.890215469613185e-12,-9.665840713985917e-12,-1.4213811109151231e-11,4.5479703951653146e-12,3.150500162981293e-09,3.0432478903258366e-10,-2.524659897733499e-11,-3.12151022428098e-11,5.968503265474812e-12,2.786282563535913e-10,4.4993370165741746e-13
176.55,3.15312282320442e-09,2.796473060773484e-10,0.8602367500000011,0.0222270714285718,,2.2227071428571803e-05,22.2270714285718,-1.684898839778975e-10,-1.8165742947119075e-10,1.3167545493293257e-11,3.150507258563092e-09,3.154709001601643e-09,-1.5861783972235508e-12,-1.437168603878399e-11,1.278550764156044e-11,3.1575155248618785e-09,-4.392701657458866e-12,-9.096724691886277e-12,-1.4211967458398168e-11,5.115242766511896e-12,3.150507258563092e-09,3.0431410037383706e-10,-2.4666794296488697e-11,-3.120127302676309e-11,6.53447873027439e-12,2.7862102320441984e-10,1.026282872928516e-12
176.60000000000005,3.1516203370165748e-09,2.797320395604396e-10,0.8627096666666683,0.023076736842105774,,2.3076736842105774e-05,23.076736842105774,-1.6999237016574276e-10,-1.8164753566485603e-10,1.1655165499113296e-11,3.150514346940767e-09,3.15471916752639e-09,-3.098830509815481e-12,-1.437202815307362e-11,1.1273197643258137e-11,3.1575155248618785e-09,-5.895187845304134e-12,-9.01199120879509e-12,-1.4210123561117356e-11,5.198132352322267e-12,3.150514346940767e-09,3.0430341647852143e-10,-2.457137691808189e-11,-3.11874486428918e-11,6.616071724809916e-12,2.786200922651933e-10,1.1119472952462766e-12
176.65,3.150225436464088e-09,2.797507208791209e-10,0.8652767719298246,0.023937263157894708,,2.393726315789471e-05,23.937263157894712,-1.7138727071822912e-10,-1.8163764287378032e-10,1.0250372155551157e-11,3.150521428137477e-09,3.1547293327462467e-09,-4.5038962821587095e-12,-1.4372370715980089e-11,9.868474433821377e-12,3.15743497237569e-09,-7.2095359116019566e-12,-8.993309890113758e-12,-1.4208279418330034e-11,5.2149695282162746e-12,3.150521428137477e-09,3.0429273734605154e-10,-2.454201646693066e-11,-3.1173629092396425e-11,6.6316126254657634e-12,2.786166175824176e-10,1.1341032967033495e-12
176.70000000000005,3.150516044198895e-09,2.797694021978022e-10,0.8676949642857146,0.02482582142857154,,2.4825821428571545e-05,24.825821428571548,-1.7109666298342206e-10,-1.8162775109836175e-10,1.0531088114939717e-11,3.150528502176492e-09,3.154739497261248e-09,-4.223453062352987e-12,-1.4372713727747026e-11,1.0149260665394038e-11,3.1574195384615392e-09,-6.903494262643762e-12,-8.974628571432426e-12,-1.4206435031057447e-11,5.2318064596250196e-12,3.150528502176492e-09,3.042820629758429e-10,-2.451266077804067e-11,-3.115981437647745e-11,6.64715359843678e-12,2.786166175824176e-10,1.1527846153846826e-12
176.75,3.1508066519337013e-09,2.7986677127071824e-10,0.8698021578947369,0.025745526315789524,,2.574552631578953e-05,25.745526315789533,-1.708060552486154e-10,-1.8161786033899882e-10,1.0811805090383404e-11,3.150535569081049e-09,3.154749661071418e-09,-3.9430091377161765e-12,-1.4373057188618061e-11,1.0430048050901884e-11,3.157411928176796e-09,-6.605276243094039e-12,-8.877259498516399e-12,-1.4204590400320838e-11,5.327330901804441e-12,3.150535569081049e-09,3.042713933673102e-10,-2.440462209659198e-11,-3.114600449633534e-11,6.741382399743357e-12,2.786166175824176e-10,1.25015368830071e-12
176.8,3.1510972596685084e-09,2.802133182320442e-10,0.8717954912280712,0.02660307017543897,,2.6603070175438972e-05,26.603070175438965,-1.7051544751380873e-10,-1.8160797059608944e-10,1.1092523082280717e-11,3.1505426288743868e-09,3.154759824176789e-09,-3.662564508280951e-12,-1.4373401098836824e-11,1.0710836590555873e-11,3.157411928176796e-09,-6.314668508287372e-12,-8.530712537190444e-12,-1.420274552714146e-11,5.672032989951016e-12,3.1505426288743868e-09,3.04260728519869e-10,-2.4047410287824808e-11,-3.1132199453170565e-11,7.0847891653457554e-12,2.786166175824176e-10,1.5967006496266637e-12
