time,potential,current1_mA,coll_current,current1,current1_muA
3245.841,0.059979,0.004357,,4.357e-06,4.356999999999998
3245.91,0.060667,0.005803,,5.802999999999999e-06,5.803
3245.98,0.06514400000000001,0.0070459999999999984,,7.045999999999998e-06,7.0459999999999985
3246.048,0.065832,0.008024,,8.024e-06,8.024
3246.116,0.068759,0.008596,,8.595999999999999e-06,8.596
3246.187,0.071858,0.009377,,9.377e-06,9.377
3246.256,0.074785,0.009684,,9.684e-06,9.684
3246.324,0.07788400000000001,0.010176,,1.0176e-05,10.176
3246.3940000000002,0.083565,0.0104,,1.04e-05,10.4
3246.4640000000004,0.087009,0.010827,,1.0827e-05,10.827
3246.533,0.088214,0.010917,,1.0917e-05,10.917
3246.6020000000003,0.093379,0.011244,,1.1244e-05,11.244000000000002
3246.6679999999997,0.097511,0.011447,,1.1447e-05,11.447
3246.737,0.100265,0.011543,,1.1543e-05,11.543
3246.8059999999996,0.105258,0.011877,,1.1877e-05,11.877
3246.875,0.10457,0.012029,,1.2029000000000001e-05,12.029000000000002
3246.94,0.109907,0.012315,,1.2315000000000003e-05,12.315
3247.009,0.111456,0.012628,,1.2628e-05,12.628
3247.078,0.116793,0.012959,,1.2959e-05,12.959000000000001
3247.1479999999997,0.117999,0.013350999999999998,,1.3350999999999996e-05,13.351
3247.215,0.121098,0.013537,,1.3537e-05,13.537
3247.28,0.123852,0.013923,,1.3923e-05,13.923
3247.3459999999995,0.129878,0.014119,,1.4119000000000002e-05,14.119000000000002
3247.417,0.13073900000000002,0.014105,,1.4105e-05,14.105
3247.485,0.13642,0.01416,,1.4159999999999997e-05,14.159999999999998
3247.554,0.140552,0.013974,,1.3974e-05,13.974
3247.623,0.145029,0.013961,,1.3960999999999999e-05,13.961000000000002
3247.6890000000003,0.145373,0.013709,,1.3709e-05,13.709
3247.755,0.151054,0.013478,,1.3478e-05,13.478
3247.824,0.152087,0.013313,,1.3313e-05,13.312999999999999
3247.8920000000003,0.155875,0.013076,,1.3076e-05,13.076
3247.961,0.158974,0.012855000000000002,,1.2855e-05,12.855000000000002
3248.03,0.163278,0.012507,,1.2507e-05,12.507
3248.1,0.166549,0.012036,,1.2036e-05,12.036
