time,potential,current1_mA,coll_current,current1,current1_muA
3168.111,1.251711,0.015438,,1.5438e-05,15.437999999999999
3168.178,1.252055,0.015668,,1.5668e-05,15.668
3168.2459999999996,1.255499,0.015565,,1.5565e-05,15.565
3168.316,1.261869,0.015865,,1.5865e-05,15.865
3168.385,1.264968,0.015806,,1.5805999999999997e-05,15.806
3168.452,1.265657,0.015934,,1.5934e-05,15.934
3168.52,1.2691,0.016137000000000002,,1.6137e-05,16.137
3168.5890000000004,1.272543,0.016109000000000002,,1.6109e-05,16.109
3168.656,1.275814,0.016367,,1.6367e-05,16.367
3168.724,1.281496,0.016367,,1.6367e-05,16.367
3168.792,1.282357,0.016588,,1.6587999999999998e-05,16.587999999999994
3168.861,1.289071,0.016705,,1.6705e-05,16.705000000000002
3168.927,1.291998,0.016681,,1.6681000000000002e-05,16.680999999999997
3168.993,1.295097,0.016846,,1.6845999999999998e-05,16.846
3169.0640000000003,1.298885,0.016946,,1.6946e-05,16.945999999999998
3169.132,1.2971629999999998,0.015837,,1.5837e-05,15.837
3169.202,1.298196,0.0131,,1.31e-05,13.1
3169.2709999999997,1.293203,0.011319,,1.1319000000000001e-05,11.319
3169.34,1.293547,0.010056,,1.0056e-05,10.056
3169.408,1.290621,0.008672,,8.672000000000001e-06,8.671999999999999
3169.473,1.285456,0.0078,,7.8e-06,7.8
3169.54,1.282873,0.006964,,6.964e-06,6.964
3169.6079999999997,1.2820120000000002,0.006055,,6.055e-06,6.055
3169.676,1.279258,0.005542,,5.5420000000000005e-06,5.542000000000001
3169.7459999999996,1.275814,0.004777,,4.777e-06,4.777
3169.8140000000003,1.27306,0.004423,,4.423e-06,4.423
3169.882,1.267378,0.003889,,3.8889999999999995e-06,3.889
3169.9509999999996,1.266345,0.003486,,3.486e-06,3.486
3170.0159999999996,1.260836,0.003197,,3.197e-06,3.197
3170.083,1.260492,0.002821,,2.821e-06,2.821
3170.152,1.2541209999999998,0.002501,,2.5010000000000003e-06,2.5010000000000003
3170.222,1.25085,0.002236,,2.2360000000000003e-06,2.2359999999999998
3170.2929999999997,1.247235,0.002016,,2.016e-06,2.016
3170.362,1.244136,0.001788,,1.788e-06,1.7879999999999998
3170.4320000000002,1.242758,0.001582,,1.5819999999999998e-06,1.5819999999999999
3170.5,1.239832,0.001485,,1.485e-06,1.485
3170.566,1.233806,0.001169,,1.1690000000000002e-06,1.1689999999999998
3170.635,1.230535,0.001172,,1.1720000000000002e-06,1.1720000000000002
3170.704,1.229502,0.000921,,9.21e-07,0.9209999999999999
3170.7729999999997,1.225542,0.000886,,8.86e-07,0.8859999999999999
3170.843,1.220205,0.0007,,7e-07,0.7
3170.9120000000003,1.216761,0.000621,,6.210000000000001e-07,0.621
3170.985,1.218139,0.00048,,4.8e-07,0.48
3171.051,1.212457,0.000432,,4.320000000000001e-07,0.4320000000000001
3171.117,1.209014,0.000421,,4.21e-07,0.42100000000000004
3171.185,1.205398,0.000204,,2.0399999999999997e-07,0.204
3171.2529999999997,1.202127,0.000177,,1.7699999999999996e-07,0.177
3171.321,1.196618,0.000149,,1.49e-07,0.149
3171.3920000000003,1.193003,8e-06,,7.999999999999999e-09,0.008
3171.465,1.189387,-8.499999999999999e-05,,-8.5e-08,-0.08499999999999999
3171.53,1.188182,-0.000116,,-1.16e-07,-0.116
3171.5959999999995,1.182845,-8.1e-05,,-8.1e-08,-0.081
3171.665,1.181467,-0.00026000000000000003,,-2.6000000000000005e-07,-0.26
3171.735,1.178885,-0.000171,,-1.71e-07,-0.171
3171.803,1.172687,-0.000278,,-2.7800000000000003e-07,-0.278
3171.868,1.169244,-0.00045,,-4.5e-07,-0.45
3171.938,1.165973,-0.000336,,-3.36e-07,-0.336
3172.007,1.165112,-0.000543,,-5.429999999999999e-07,-0.5429999999999999
