time,potential,current1_mA,coll_current,current1,current1_muA
916.295,0.067726,-0.000384,,-3.84e-07,-0.384
916.3530000000001,0.070136,-0.000181,,-1.81e-07,-0.181
916.4119999999999,0.072891,-6.1e-05,,-6.099999999999999e-08,-0.061
916.4739999999999,0.075818,7e-05,,6.999999999999999e-08,0.06999999999999999
916.534,0.07874500000000001,0.000108,,1.08e-07,0.108
916.595,0.081499,0.000125,,1.25e-07,0.125
916.655,0.084598,0.000105,,1.05e-07,0.105
916.715,0.087697,5.600000000000001e-05,,5.600000000000001e-08,0.056000000000000015
916.775,0.090624,-2e-06,,-2e-09,-0.002
916.8330000000001,0.093551,-0.000102,,-1.0199999999999999e-07,-0.102
916.8919999999999,0.09665,-0.000185,,-1.85e-07,-0.185
916.956,0.099749,-0.000202,,-2.0199999999999998e-07,-0.20199999999999999
917.018,0.10302,-0.000267,,-2.67e-07,-0.267
917.077,0.106119,-0.00034,,-3.4e-07,-0.34
917.138,0.10939000000000003,-0.000402,,-4.02e-07,-0.402
917.198,0.112489,-0.000477,,-4.769999999999999e-07,-0.4769999999999999
917.268,0.115933,-0.000667,,-6.669999999999999e-07,-0.6669999999999999
917.326,0.119204,-0.000725,,-7.249999999999998e-07,-0.725
917.3939999999999,0.122303,-0.000698,,-6.979999999999999e-07,-0.6980000000000001
917.456,0.125746,-0.000736,,-7.359999999999999e-07,-0.736
917.5160000000001,0.128673,-0.0007769999999999999,,-7.769999999999998e-07,-0.7769999999999999
917.58,0.132116,-0.0008529999999999999,,-8.529999999999998e-07,-0.8529999999999999
917.6410000000001,0.13538699999999998,-0.000922,,-9.22e-07,-0.922
917.702,0.13831400000000002,-0.000994,,-9.940000000000001e-07,-0.994
917.762,0.141585,-0.001052,,-1.052e-06,-1.052
917.822,0.14468399999999998,-0.001107,,-1.1070000000000002e-06,-1.1070000000000002
917.882,0.147783,-0.001173,,-1.173e-06,-1.173
917.942,0.150538,-0.0012109999999999998,,-1.211e-06,-1.211
918.002,0.153637,-0.001266,,-1.266e-06,-1.266
918.06,0.156736,-0.001266,,-1.266e-06,-1.266
918.118,0.15949100000000002,-0.00128,,-1.28e-06,-1.28
