time,ion_current_M44,potential,current1,current1_muA,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub
249.8,4.422527472527475e-10,0.0029539618,-5.5040000000039366e-09,-0.0055040000000039,-3.8575274725274645e-09,-3.8568987621251015e-09,-6.287104023630555e-13,2.8118460992406256e-10,9.530487241395586e-10,-5.107959768868111e-10,-5.169261553970258e-10,4.422527472527475e-10,4.4498901098901004e-10,-2.736263736262506e-12
249.85,4.4280219780219816e-10,0.0033433613000001,-2.2814000000008862e-08,-0.0228140000000088,-3.856978021978013e-09,-3.856901467033959e-09,-7.655494405397186e-14,2.811911280134913e-10,9.530747942633515e-10,-5.102725964611536e-10,-5.169540830656202e-10,4.4280219780219816e-10,4.449890109890106e-10,-2.1868131868124952e-12
249.9,4.44066666666667e-10,0.0037950774000001,-3.2159999999999416e-08,-0.0321599999999994,-3.8557135531135455e-09,-3.856904184018578e-09,1.190630905033391e-12,2.8119790831544887e-10,9.531008643871443e-10,-5.090341977204772e-10,-5.169819965236061e-10,4.44066666666667e-10,4.449890109890106e-10,-9.223443223436425e-13
249.95,4.45733333333334e-10,0.0043402684000002,-2.9559999999998668e-08,-0.0295599999999986,-3.854046886446878e-09,-3.856906913016054e-09,2.8600265691754117e-12,2.8120495073517393e-10,9.531269345109374e-10,-5.073936011776033e-10,-5.170098957683766e-10,4.45733333333334e-10,4.4499999999999934e-10,7.333333333345924e-13
250.0,4.4369230769230774e-10,0.0048542952,-2.3367999999998684e-08,-0.0233679999999986,-3.856087912087904e-09,-3.856909653951572e-09,8.21741863667595e-13,2.8121225517790486e-10,9.531530046347303e-10,-5.094606969424223e-10,-5.17037780797325e-10,4.4369230769230774e-10,4.449890109890106e-10,-1.296703296702863e-12
250.05,4.4106593406593436e-10,0.0053215757,-1.1787999999998684e-08,-0.0117879999999986,-3.858714285714277e-09,-3.856912406750321e-09,-1.801878963956111e-12,2.8121982154888035e-10,9.531790747585232e-10,-5.121131406925886e-10,-5.170656516078452e-10,4.4106593406593436e-10,4.4498901098901004e-10,-3.923076923075677e-12
250.1,4.443626373626392e-10,0.0057888560000001,-1.3919999999980395e-09,-0.001391999999998,-3.8554175824175725e-09,-3.8569151713292695e-09,1.497588911696937e-12,2.8122764975333903e-10,9.53205144882316e-10,-5.088425075196771e-10,-5.170935081973305e-10,4.443626373626392e-10,4.4498901098901004e-10,-6.263736263708563e-13
250.15,4.47e-10,0.0062561359999999,7.2279999999995106e-09,0.0072279999999995,-3.852780219780212e-09,-3.856917947623398e-09,4.137727843186077e-12,2.8123573969651927e-10,9.53231215006109e-10,-5.062312150061091e-10,-5.171213505631752e-10,4.47e-10,4.449780219780218e-10,2.0219780219781387e-12
250.2,4.47e-10,0.0067545680000001,1.534000000000167e-08,0.0153400000000016,-3.852780219780212e-09,-3.856920735552713e-09,4.1405157725009405e-12,2.812440912836602e-10,9.53257285129902e-10,-5.06257285129902e-10,-5.171491787027735e-10,4.47e-10,4.4496703296703375e-10,2.0329670329662544e-12
250.25,4.472087912087913e-10,0.0072997279999999,2.2689999999999583e-08,0.0226899999999995,-3.85257142857142e-09,-3.856923535037222e-09,4.352106465802157e-12,2.8125270442000064e-10,9.532833552536946e-10,-5.060745640449035e-10,-5.171769926135202e-10,4.472087912087913e-10,4.4495604395604403e-10,2.2527472527471893e-12
