time,ion_current_M44,potential,current1,current1_muA,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub
281.95,4.472888888888885e-10,0.3240067199999998,9.384000000000655e-08,0.0938400000000065,-3.8524913308913245e-09,-3.852916201708286e-09,4.2487081696272554e-13,3.3531842597333764e-10,9.69811813738409e-10,-5.225229248495205e-10,-5.318380254661713e-10,4.472888888888885e-10,4.4550549450549503e-10,1.783394383393458e-12
282.0,4.484000000000001e-10,0.3245036199999999,8.955999999999751e-08,0.0895599999999975,-3.8513802197802125e-09,-3.852880348472161e-09,1.5001286919491105e-12,3.354739898131251e-10,9.69837883862202e-10,-5.21437883862202e-10,-5.31856332296562e-10,4.484000000000001e-10,4.455164835164813e-10,2.8835164835188445e-12
282.05,4.482417582417575e-10,0.3250449200000002,1.0046000000000373e-07,0.1004600000000037,-3.8515384615384545e-09,-3.852844386391474e-09,1.3059248530197373e-12,3.356297549437158e-10,9.69863953985995e-10,-5.216221957442374e-10,-5.318746243953435e-10,4.482417582417575e-10,4.4553333333333315e-10,2.7084249084242807e-12
282.1,4.465934065934056e-10,0.3255581400000003,1.0129999999999029e-07,0.1012999999999902,-3.8531868131868064e-09,-3.852808316256963e-09,-3.7849692984376963e-13,3.3578572127037855e-10,9.698900241097879e-10,-5.232966175163821e-10,-5.318929017729328e-10,4.465934065934056e-10,4.4554945054945127e-10,1.043956043954374e-12
282.15000000000003,4.463516483516488e-10,0.3260292400000003,8.70499999999903e-08,0.0870499999999902,-3.853428571428563e-09,-3.852772138859366e-09,-6.56432569196818e-13,3.3594188869838263e-10,9.699160942335807e-10,-5.235644458819321e-10,-5.31911164439748e-10,4.463516483516488e-10,4.4555555555555705e-10,7.960927960916813e-13
282.2,4.469010989010987e-10,0.3264988199999998,7.752000000000055e-08,0.0775200000000005,-3.852879120879113e-09,-3.852735854989422e-09,-1.432658896914043e-13,3.3609825713299676e-10,9.699421643573738e-10,-5.230410654562751e-10,-5.319294124062068e-10,4.469010989010987e-10,4.455604395604394e-10,1.34065934065936e-12
282.25,4.47e-10,0.3269661200000001,7.506999999999916e-08,0.0750699999999991,-3.852780219780212e-09,-3.852699465437869e-09,-8.075434234262642e-14,3.3625482647949006e-10,9.699682344811667e-10,-5.229682344811669e-10,-5.319476456827272e-10,4.47e-10,4.45582417582416e-10,1.4175824175839796e-12
282.3,4.47e-10,0.3274949500000004,1.166400000000734e-07,0.1166400000000734,-3.852780219780212e-09,-3.852662970995453e-09,-1.172487847593364e-13,3.3641159664313163e-10,9.699943046049598e-10,-5.229943046049598e-10,-5.319658642797279e-10,4.47e-10,4.455824175824175e-10,1.4175824175824805e-12
282.35,4.464505494505494e-10,0.3281160750000004,2.2424000000007338e-07,0.2242400000000734,-3.8533296703296624e-09,-3.8526263724529135e-09,-7.03297876748989e-13,3.3656856752919046e-10,9.700203747287524e-10,-5.235698252782032e-10,-5.319840682076269e-10,4.464505494505494e-10,4.455824175824175e-10,8.681318681318492e-13
282.40000000000003,4.460989010989013e-10,0.3287372000000004,3.318400000000734e-07,0.3318400000000734,-3.85368131868131e-09,-3.852589670601002e-09,-1.0916480803079293e-12,3.3672573904293573e-10,9.700464448525455e-10,-5.239475437536441e-10,-5.32002257476843e-10,4.460989010989013e-10,4.455824175824175e-10,5.164835164837493e-13
282.45,4.466483516483512e-10,0.3293583249999997,4.39439999999951e-07,0.4394399999999511,-3.853131868131861e-09,-3.852552866230468e-09,-5.790019013930322e-13,3.368831110896367e-10,9.700725149763384e-10,-5.23424163327987e-10,-5.320204320977951e-10,4.466483516483512e-10,4.455934065934063e-10,1.0549450549449718e-12
282.5,4.468000000000002e-10,0.32979482,3.987000000000598e-07,0.3987000000000599,-3.852980219780211e-09,-3.8525159601320594e-09,-4.642596481526982e-13,3.3704068357456257e-10,9.700985851001312e-10,-5.232985851001312e-10,-5.320385920809026e-10,4.468000000000002e-10,4.455934065934063e-10,1.2065934065939926e-12
