time,ion_current_M2,ion_current_M44,potential,current1_mA,coll_current,current1,current1_muA,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub
1346.0,4.620234967032969e-09,4.4875480441988886e-10,0.005820311475409752,-0.006722016393442686,,-6.722016393442685e-06,-6.7220163934426855,-9.063109647369252e-13,-4.190668249621607e-12,3.2843572848846815e-12,4.6038106196826885e-09,4.868971091453543e-10,-3.814230472546549e-11,-4.144226103438196e-11,3.2999563089164657e-12,4.4809065604395557e-10,6.641483759332364e-13
1346.0500000000004,4.619591994475138e-09,4.4938800883978046e-10,0.0052331774193522425,-0.006519790322579344,,-6.5197903225793435e-06,-6.519790322579344,-2.7310654484527e-13,-4.190134319702107e-12,3.917027774856836e-12,4.603806298061706e-09,4.869054134021369e-10,-3.7517404562356585e-11,-4.145003130631672e-11,3.932626743960139e-12,4.4808411428571454e-10,1.3038945540659148e-12
1346.1,4.620197519337016e-09,4.500212132596692e-10,0.005675166666670254,-0.006590166666667775,,-6.590166666667776e-06,-6.590166666667776,3.6009787504354167e-13,-4.1896004044364266e-12,4.5496982794799675e-12,4.60380197305717e-09,4.869137183920137e-10,-3.6892505132344406e-11,-4.1457802326885243e-11,4.565297194540837e-12,4.4808260718231767e-10,1.9386060773516027e-12
1346.15,4.620803044198894e-09,4.5004336263736215e-10,0.006737459016393262,-0.006876918032786652,,-6.876918032786652e-06,-6.876918032786652,3.822472527364164e-13,-4.189066504173276e-12,4.5713137569096925e-12,4.603797644672079e-09,4.869220241149377e-10,-3.687866147757552e-11,-4.1465574096385273e-11,4.586912618809745e-12,4.480772723756834e-10,1.9660902616787925e-12
1346.2,4.621408569060772e-09,4.490685274725268e-10,0.0063889333333382895,-0.006709133333333308,,-6.709133333333306e-06,-6.709133333333306,-5.925879120989954e-13,-4.188532619261367e-12,3.595944707162371e-12,4.603793312909434e-09,4.869303305708626e-10,-3.786180309833585e-11,-4.147334661511454e-11,3.6115435167786896e-12,4.480772723756834e-10,9.912550968433806e-13
1346.25,4.621949276243093e-09,4.4809369230769127e-10,0.0036631000000049577,-0.006723299999999975,,-6.723299999999974e-06,-6.7232999999999725,-1.5674230769344079e-12,-4.187998750049404e-12,2.6205756731149964e-12,4.603788977772236e-09,4.869386377597424e-10,-3.8844945452051106e-11,-4.148111988337081e-11,2.636174431319706e-12,4.480772723756834e-10,1.6419932007968663e-14
1346.3000000000004,4.622439055248621e-09,4.471188571428514e-10,0.0031066666666662718,-0.00692033333333367,,-6.9203333333336685e-06,-6.920333333333671,-2.542258241774265e-12,-4.187464896886093e-12,1.6452066551118279e-12,4.603784639263485e-09,4.869469456815301e-10,-3.9828088538678776e-11,-4.148889390145178e-11,1.6608053627730114e-12,4.480772723756834e-10,-9.584152328318894e-13
1346.35,4.622928834254146e-09,4.4669013038673924e-10,0.0033404819277116963,-0.0070412771084337935,,-7.04127710843379e-06,-7.0412771084337935,-2.970984997886589e-12,-4.186931060120138e-12,1.2159460622335491e-12,4.6037802973861826e-09,4.869552543361798e-10,-4.0265123949440656e-11,-4.149666866965522e-11,1.2315447202145577e-12,4.4808260718231767e-10,-1.3924767955785283e-12
1346.4,4.623418613259672e-09,4.4645327955801e-10,0.0039627710843387134,-0.007082843373494067,,-7.082843373494067e-06,-7.082843373494067,-3.207835826615601e-12,-4.186397240100245e-12,9.785614134846434e-13,4.603775952143325e-09,4.869635637236447e-10,-4.0510284165634575e-11,-4.1504444188278824e-11,9.941600226442553e-13,4.4808411428571454e-10,-1.6308347277044169e-12
1346.45,4.6169108681318435e-09,4.462164287292811e-10,0.004762857142859806,-0.006976285714285314,,-6.976285714285314e-06,-6.9762857142853125,-3.4446866553446648e-12,-4.185863437175116e-12,7.411767818304508e-13,4.6037716035379146e-09,4.869718738438787e-10,-4.075544511459765e-11,-4.1512220457620364e-11,7.567753430227126e-13,4.4809065604395557e-10,-1.8742273146745038e-12
1346.5,4.609956472527462e-09,4.45885722651932e-10,0.002619180327863171,-0.007085180327869207,,-7.085180327869208e-06,-7.085180327869207,-3.775392732693777e-12,-4.18532965168367e-12,4.099369189898939e-13,4.603767251572949e-09,4.869801846968349e-10,-4.109446204490296e-11,-4.1519997477967616e-11,4.255354330646709e-13,4.4809065604395557e-10,-2.2049333920236144e-12
1346.5500000000004,4.60300207692305e-09,4.44866744751376e-10,0.00029248387096694837,-0.007247370967742093,,-7.2473709677420946e-06,-7.247370967742094,-4.79437063324974e-12,-4.1847958839574085e-12,-6.095747492923309e-13,4.603762896251425e-09,4.869884962824671e-10,-4.2121751531091146e-11,-4.1527775249600844e-11,-5.93976281490308e-13,4.4809065604395557e-10,-3.223911292579578e-12
1346.6,4.600105049723769e-09,4.438477668508247e-10,-1.113114754120431e-05,-0.007300672131147564,,-7.300672131147563e-06,-7.3006721311475635,-5.8133485338010495e-12,-4.184262134323737e-12,-1.6290863994773136e-12,4.603758537576954e-09,4.869968086007288e-10,-4.314904174990412e-11,-4.153555377279601e-11,-1.6134879771081046e-12,4.4809065604395557e-10,-4.242889193130888e-12
1346.65,4.6066752154696185e-09,4.428287889502734e-10,-0.000434081967213493,-0.007343295081967251,,-7.343295081967251e-06,-7.343295081967251,-6.832326434352361e-12,-4.183728403116154e-12,-2.648598031236208e-12,4.6037541755530695e-09,4.870051216515732e-10,-4.4176332701299975e-11,-4.154333304783507e-11,-2.63299965346491e-12,4.4809065604395557e-10,-5.2618670936822005e-12
1346.7,4.613245381215467e-09,4.4327863701657784e-10,0.00020423809523942556,-0.0070036666666659746,,-7.003666666665973e-06,-7.003666666665972,-6.3824783680478385e-12,-4.1831946906844466e-12,-2.199283677363392e-12,4.60374981018294e-09,4.870134354349544e-10,-4.373479841837648e-11,-4.1551113075016064e-11,-2.183685343360417e-12,4.4809065604395557e-10,-4.812019027377677e-12
1346.75,4.619815546961316e-09,4.4519731104972485e-10,0.0015975211267609984,-0.006939394366197197,,-6.939394366197197e-06,-6.939394366197197,-4.463804334900823e-12,-4.182660997404895e-12,-2.8114333749592797e-13,4.603745441470024e-09,4.870217499508253e-10,-4.1824438901100426e-11,-4.1558893854663395e-11,-2.655450464370373e-13,4.4809065604395557e-10,-2.8933449942306623e-12
1346.8000000000004,4.619439193370158e-09,4.471159850828806e-10,0.002548281690138981,-0.006870999999999231,,-6.8709999999992325e-06,-6.870999999999231,-2.545130301745122e-12,-4.182127323675768e-12,1.6369970219306455e-12,4.603741069417783e-09,4.870300651991396e-10,-3.991408011625899e-11,-4.156667538712327e-11,1.6525952708642794e-12,4.4809065604395557e-10,-9.746709610749603e-13
1346.85,4.615793889502759e-09,4.4903465911602757e-10,0.0015778591549305096,-0.006471000000000384,,-6.471000000000385e-06,-6.4710000000003856,-6.26456268598106e-13,-4.181593669898143e-12,3.5551374013000366e-12,4.603736694029675e-09,4.870383811798506e-10,-3.800372206382313e-11,-4.15744576727446e-11,3.5707356089214713e-12,4.4808411428571454e-10,9.505448303130789e-13
1346.9,4.6121485856353606e-09,4.4812254395604e-10,0.002898360655741366,-0.0067061311475417155,,-6.706131147541715e-06,-6.706131147541715,-1.5385714285856024e-12,-4.1810600364730985e-12,2.642488607887497e-12,4.603732315309161e-09,4.870466978929121e-10,-3.8924153936872025e-11,-4.1582240711876224e-11,2.6580867750042116e-12,4.4808411428571454e-10,3.842967032558265e-14
1346.95,4.608708714285714e-09,4.46824412087908e-10,0.0039672000000026105,-0.006782133333333073,,-6.782133333333072e-06,-6.782133333333072,-2.8367032967177797e-12,-4.180526423801713e-12,1.3438231270839331e-12,4.6037279332596995e-09,4.870550153382772e-10,-4.023060325036911e-11,-4.159002450486706e-11,1.3594212544979525e-12,4.4808411428571454e-10,-1.259702197806595e-12
1347.0,4.608487285714285e-09,4.455262802197757e-10,0.003927166666663013,-0.006717066666666461,,-6.717066666666461e-06,-6.7170666666664625,-4.134835164849957e-12,-4.1799928322850615e-12,4.515766743510498e-14,4.603723547884753e-09,4.870633335158994e-10,-4.153705329612349e-11,-4.1597809052065965e-11,6.075575594246815e-14,4.4808411428571454e-10,-2.5578340659387725e-12
