time,ion_current_M2,ion_current_M44,potential,current1_mA,coll_current,current1,current1_muA,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub
486.0,4.654543944751381e-09,4.3059430662983403e-10,0.39053699999999997,-0.000252,,-2.52e-07,-0.252,-1.9066808754791592e-11,-3.2677535367495075e-11,1.3610726612703484e-11,4.631664411620962e-09,4.3879636767964137e-10,-8.202061049807287e-12,-2.2892089653897863e-11,1.4690028604090573e-11,4.292211560439567e-10,1.3731505858774874e-12
486.05,4.6538790276243105e-09,4.309416823204418e-10,0.3906414285714288,-0.000252,,-2.52e-07,-0.252,-1.8719433064183933e-11,-3.2670291542362703e-11,1.3950858478178764e-11,4.631679597763672e-09,4.3879798171965573e-10,-7.856299399213935e-12,-2.288617832219201e-11,1.5029878922978076e-11,4.292211560439567e-10,1.7205262764851469e-12
486.1,4.653214110497237e-09,4.310267346153846e-10,0.3906536436781608,-0.00024652873563217175,,-2.4652873563217175e-07,-0.24652873563217176,-1.8634380769241147e-11,-3.266304878002837e-11,1.4028668010787223e-11,4.631694771840717e-09,4.387995949326274e-10,-7.77286031724288e-12,-2.2880267034561427e-11,1.5107406717318544e-11,4.292211560439567e-10,1.8055785714279329e-12
486.15,4.6525491933701645e-09,4.310196192307692e-10,0.3905547931034482,-0.000236758620689646,,-2.3675862068964605e-07,-0.236758620689646,-1.8641496153856512e-11,-3.2655807081278e-11,1.4014310927421492e-11,4.631709933796004e-09,4.388012073188137e-10,-7.781588088044494e-12,-2.287435579218679e-11,1.5092767704142296e-11,4.292211560439567e-10,1.7984631868125707e-12
486.2000000000001,4.65453219889503e-09,4.310125038461538e-10,0.3902064374999997,-9.149999999986013e-05,,-9.149999999986013e-08,-0.09149999999986012,-1.8648611538471926e-11,-3.26485664468975e-11,1.399995490842558e-11,4.631725083573439e-09,4.388028188784724e-10,-7.790315032318606e-12,-2.2868444596248802e-11,1.5078129563930196e-11,4.292211560439567e-10,1.7913478021971569e-12
486.25,4.656745458563537e-09,4.308844038674034e-10,0.3900997118644068,-2.7627118644064857e-06,,-2.7627118644064865e-09,-0.0027627118644064854,-1.877671151722232e-11,-3.264132687767277e-11,1.3864615360450454e-11,4.6317402211169256e-09,4.38804429611862e-10,-7.920025744458537e-12,-2.286253344792813e-11,1.4942507703469598e-11,4.292194502762434e-10,1.6649535911600116e-12
486.3,4.658958718232046e-09,4.296674425414362e-10,0.3908324285714291,-7.1857142857214e-05,,-7.185714285721401e-08,-0.07185714285721401,-1.999367284318956e-11,-3.263408837438973e-11,1.2640415531200179e-11,4.631755346370371e-09,4.388060395192393e-10,-9.138596977803144e-12,-2.285662234840549e-11,1.3718025370602345e-11,4.292148961538463e-10,4.5254638758989224e-13
486.35,4.660193824175823e-09,4.284504812154689e-10,0.3924166666666665,-0.0002675833333333333,,-2.675833333333333e-07,-0.2675833333333333,-2.1210634169156798e-11,-3.262685093783429e-11,1.1416216768677492e-11,4.631770459277677e-09,4.388076486008628e-10,-1.0357167385393868e-11,-2.2850711298861532e-11,1.2493543913467663e-11,4.292148961538463e-10,-7.644149383773465e-13
486.4,4.6591465714285705e-09,4.2723351988950164e-10,0.3922733333333332,-0.00025341666666665056,,-2.534166666666505e-07,-0.2534166666666506,-2.2427595495124037e-11,-3.261961456879234e-11,1.0192019073668308e-11,4.631785559782752e-09,4.388092568569895e-10,-1.1575736967487758e-11,-2.284480030047696e-11,1.1269063332989204e-11,4.292148961538463e-10,-1.981376264344585e-12
486.4500000000001,4.658099318681317e-09,4.270253143646419e-10,0.3926663684210532,-8.857894736820376e-05,,-8.857894736820375e-08,-0.08857894736820376,-2.2635801019983787e-11,-3.2612379268049804e-11,9.976578248066014e-12,4.631800647829504e-09,4.3881086428787735e-10,-1.1785549923235412e-11,-2.283888935443245e-11,1.105333943119704e-11,4.292148961538463e-10,-2.1895817892043413e-12
486.5,4.657052065934065e-09,4.279099276243097e-10,0.3911396428571436,1.821428571408554e-06,,1.8214285714085627e-09,0.0018214285714085593,-2.175118776031598e-11,-3.26051450363926e-11,1.0853957276076617e-11,4.631815723361839e-09,4.3881247089378416e-10,-1.0902543269474359e-11,-2.2832978461908692e-11,1.1930435192434333e-11,4.292148961538463e-10,-1.3049685295365325e-12
486.55,4.653507580110496e-09,4.2879454088397854e-10,0.3905547931034484,-0.00012827586206904946,,-1.2827586206904944e-07,-0.12827586206904948,-2.086657450064719e-11,-3.259791187460664e-11,1.1731337373959455e-11,4.63183078632367e-09,4.38814076674967e-10,-1.0019535790988439e-11,-2.282706762408636e-11,1.2807531833097914e-11,4.292148961538463e-10,-4.20355269867741e-13
486.6,4.648676640883977e-09,4.296791541436473e-10,0.3916513157894747,-0.000252,,-2.52e-07,-0.252,-1.998196124097845e-11,-3.2590679783477893e-11,1.2608718542499436e-11,4.631845836658899e-09,4.388156816316842e-10,-9.136527488036975e-12,-2.2821156842146123e-11,1.3684629354109144e-11,4.292148961538463e-10,4.642579898009987e-13
486.65,4.643845701657457e-09,4.2862234285714123e-10,0.3928444035087719,-0.00025707017543859885,,-2.570701754385989e-07,-0.2570701754385989,-2.1038772527484496e-11,-3.258344876379227e-11,1.1544676236307774e-11,4.631860874311433e-09,4.3881728576419277e-10,-1.0194942907051533e-11,-2.2815246117268663e-11,1.2620303210217131e-11,4.292148961538463e-10,-5.925532967050473e-13
486.7000000000001,4.639404464088398e-09,4.272494857142839e-10,0.3926603333333336,-0.00026616666666665317,,-2.6616666666665324e-07,-0.2661666666666533,-2.241162967034185e-11,-3.257621881633573e-11,1.0164589145993882e-11,4.6318758992251814e-09,4.3881888907275034e-10,-1.1569403358466413e-11,-2.280933545063466e-11,1.1239932092168247e-11,4.292148961538463e-10,-1.9654104395624016e-12
