time,ion_current_M2,ion_current_M44,potential,current1_mA,coll_current,current1,current1_muA,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub
2646.0,4.5755362817679485e-09,9.2678219171272e-10,0.8878713692307763,0.23329907692311955,,0.00023329907692311958,233.29907692311957,4.771210763280943e-10,1.1228762600570756e-12,4.759982000680373e-10,4.5828143024085505e-09,6.380513018076773e-10,2.8873088990504285e-10,-1.8754629151752227e-10,4.762771814225651e-10,4.5543208618784545e-10,4.713501055248746e-10
2646.05,4.577607e-09,9.234502303867334e-10,0.8882920454545417,0.24128450000001825,,0.00024128450000001817,241.28450000001823,4.737891150021077e-10,1.1226179962394428e-12,4.726664970058683e-10,4.582812942847769e-09,6.380381233712762e-10,2.8541210701545717e-10,-1.875340727811529e-10,4.7294617979661e-10,4.5543208618784545e-10,4.680181441988879e-10
2646.100000000001,4.578348160220999e-09,9.201182690607467e-10,0.8874365,0.2430243333333333,,0.0002430243333333333,243.02433333333332,4.704571536761211e-10,1.1223602580996235e-12,4.693347934180215e-10,4.582811584289495e-09,6.380249420384432e-10,2.8209332702230365e-10,-1.8752185131629482e-10,4.696151783385982e-10,4.554407967032972e-10,4.646774723574496e-10
2646.15,4.579089320441991e-09,9.171490535911535e-10,0.8867842272727289,0.2353031212121404,,0.0002353031212121404,235.30312121214038,4.674879382065278e-10,1.122103045288461e-12,4.663658351612395e-10,4.582810226729937e-09,6.380117578090138e-10,2.7913729578214e-10,-1.8750962712333385e-10,4.666469229054738e-10,4.554434049450537e-10,4.6170564864610005e-10
2646.2000000000007,4.579830480662991e-09,9.156308215469497e-10,0.8858974090908996,0.2247523636362513,,0.0002247523636362513,224.7523636362513,4.659697061623238e-10,1.1218463574568036e-12,4.6484785980486704e-10,4.5828088701648575e-09,6.379985706828234e-10,2.77632250864126e-10,-1.8749740020265625e-10,4.6512965106678223e-10,4.554434049450537e-10,4.601874166018959e-10
2646.25,4.578912132596673e-09,9.141125895027593e-10,0.8848229076922974,0.2135756615383642,,0.00021357566153836424,213.57566153836424,4.6445147411813364e-10,1.1215901942555049e-12,4.6332988392387814e-10,4.582807514589646e-09,6.379853806597085e-10,2.7612720884305085e-10,-1.874851705546479e-10,4.636123793976988e-10,4.554434049450537e-10,4.5866918455770567e-10
2646.3,4.575286165745839e-09,9.125943574585553e-10,0.8835130624999835,0.2026241874998998,,0.00020262418749989982,202.62418749989982,4.629332420739295e-10,1.1213345553354228e-12,4.6181190751859414e-10,4.582806159999393e-09,6.379721877395045e-10,2.746221697190508e-10,-1.87472938179695e-10,4.620951078987457e-10,4.554434049450537e-10,4.5715095251350163e-10
2646.350000000001,4.571660198895009e-09,9.092240187844884e-10,0.8818989999999846,0.1928319999999293,,0.00019283199999992927,192.83199999992928,4.595629033998628e-10,1.1210794403474208e-12,4.5844182395951534e-10,4.5828048063888025e-09,6.379589919220467e-10,2.712650268624417e-10,-1.8746070307818332e-10,4.587257299406251e-10,4.554434049450537e-10,4.5378061383943485e-10
2646.4,4.5680342320442086e-09,9.045124994474989e-10,0.8802035454545343,0.18505851515146374,,0.0001850585151514637,185.0585151514637,4.548513840628729e-10,1.1208248489423668e-12,4.5373055921393063e-10,4.582803453751827e-09,6.379457932071719e-10,2.665667062403268e-10,-1.8744846525049903e-10,4.540151714908258e-10,4.554434049450537e-10,4.4906909450244505e-10
2646.4500000000007,4.57088338121548e-09,8.998009801104659e-10,0.8783303636363471,0.17816336363630828,,0.00017816336363630825,178.16336363630825,4.5013986472584027e-10,1.120570780771132e-12,4.4901929394506914e-10,4.582802102081304e-09,6.379325915947152e-10,2.6186838851575075e-10,-1.8743622469702785e-10,4.493046132127786e-10,4.554434049450537e-10,4.443575751654124e-10
