time,potential,current1_mA,coll_current,current1,current1_muA
1382.6729999999998,0.888441,0.000156,,1.56e-07,0.156
1382.734,0.890335,-8.8e-05,,-8.800000000000001e-08,-0.08800000000000001
1382.7939999999999,0.883793,-0.000364,,-3.64e-07,-0.364
1382.855,0.8836200000000001,-0.00055,,-5.5e-07,-0.55
1382.918,0.878972,-0.0006940000000000001,,-6.94e-07,-0.6940000000000001
1382.979,0.876217,-0.000711,,-7.110000000000002e-07,-0.7110000000000001
1383.0410000000002,0.8734629999999999,-0.000918,,-9.18e-07,-0.918
1383.1029999999998,0.8708799999999999,-0.001011,,-1.011e-06,-1.011
1383.168,0.868986,-0.001114,,-1.114e-06,-1.114
1383.23,0.8677809999999999,-0.001249,,-1.249e-06,-1.249
1383.2920000000001,0.8621,-0.001386,,-1.386e-06,-1.386
1383.355,0.859345,-0.001521,,-1.521e-06,-1.521
1383.4170000000001,0.859001,-0.001531,,-1.531e-06,-1.531
1383.477,0.853319,-0.001641,,-1.641e-06,-1.641
1383.539,0.852975,-0.001682,,-1.6820000000000004e-06,-1.6820000000000002
1383.601,0.8502200000000001,-0.001669,,-1.669e-06,-1.669
1383.664,0.8471209999999999,-0.001762,,-1.7619999999999998e-06,-1.7619999999999998
1383.724,0.841784,-0.0017690000000000004,,-1.769e-06,-1.769
1383.786,0.838857,-0.001889,,-1.889e-06,-1.889
1383.8470000000002,0.835586,-0.001924,,-1.924e-06,-1.9240000000000002
1383.91,0.835414,-0.002034,,-2.034e-06,-2.0340000000000003
1383.971,0.8323149999999999,-0.00212,,-2.12e-06,-2.12
1384.031,0.8268059999999999,-0.002147,,-2.147e-06,-2.147
1384.094,0.823707,-0.002206,,-2.206e-06,-2.206
1384.158,0.822674,-0.002278,,-2.278e-06,-2.278
1384.221,0.817509,-0.002264,,-2.2640000000000003e-06,-2.2640000000000002
1384.2820000000002,0.8144100000000001,-0.002247,,-2.247e-06,-2.247
1384.344,0.811655,-0.002326,,-2.326e-06,-2.326
1384.4070000000002,0.808556,-0.002347,,-2.347e-06,-2.3469999999999995
1384.4679999999998,0.805801,-0.002443,,-2.443e-06,-2.443
1384.53,0.805285,-0.002495,,-2.495e-06,-2.495
1384.5929999999998,0.801497,-0.002605,,-2.605e-06,-2.605
1384.655,0.801497,-0.002598,,-2.598e-06,-2.5980000000000003
1384.715,0.793578,-0.002681,,-2.6810000000000003e-06,-2.681
1384.775,0.790479,-0.002709,,-2.709e-06,-2.7089999999999996
1384.838,0.789446,-0.002695,,-2.695e-06,-2.695
1384.901,0.784453,-0.002691,,-2.691e-06,-2.6910000000000003
1384.9620000000002,0.781354,-0.002705,,-2.705e-06,-2.705
1385.023,0.778083,-0.002729,,-2.7289999999999996e-06,-2.7289999999999996
1385.0829999999999,0.778255,-0.002712,,-2.712e-06,-2.7119999999999997
1385.146,0.772573,-0.002805,,-2.805e-06,-2.805
1385.21,0.769474,-0.002895,,-2.895e-06,-2.895
1385.2720000000002,0.768441,-0.002957,,-2.957e-06,-2.957
1385.335,0.763104,-0.002939,,-2.9389999999999997e-06,-2.9389999999999996
1385.3970000000002,0.762588,-0.0029530000000000003,,-2.9530000000000008e-06,-2.9530000000000003
1385.4579999999999,0.7569060000000001,-0.00295,,-2.95e-06,-2.95
1385.519,0.753979,-0.003012,,-3.0119999999999997e-06,-3.012
1385.58,0.751053,-0.003046,,-3.046e-06,-3.0460000000000003
1385.642,0.7481260000000001,-0.003077,,-3.077e-06,-3.077
1385.703,0.74451,-0.003056,,-3.056e-06,-3.056
1385.764,0.742272,-0.003087,,-3.087e-06,-3.087
1385.825,0.741583,-0.003077,,-3.077e-06,-3.077
1385.885,0.736246,-0.003111,,-3.1110000000000004e-06,-3.111
1385.9460000000001,0.7359020000000001,-0.003215,,-3.215e-06,-3.215
1386.009,0.7303930000000001,-0.003273,,-3.2730000000000003e-06,-3.273
1386.0720000000001,0.7310810000000001,-0.003321,,-3.321e-06,-3.321
1386.134,0.724023,-0.003356,,-3.356e-06,-3.3560000000000003
1386.1970000000001,0.723334,-0.003418,,-3.418e-06,-3.418
1386.259,0.717825,-0.003366,,-3.366e-06,-3.366
1386.3210000000001,0.7148979999999999,-0.003401,,-3.401e-06,-3.4010000000000002
1386.3829999999998,0.711971,-0.003404,,-3.404e-06,-3.404
1386.445,0.711627,-0.0034560000000000003,,-3.456000000000001e-06,-3.4560000000000004
1386.506,0.7100770000000001,-0.003497,,-3.497e-06,-3.497
1386.566,0.705429,-0.00358,,-3.58e-06,-3.58
1386.6270000000002,0.702674,-0.003638,,-3.638e-06,-3.638
1386.693,0.699403,-0.003769,,-3.769e-06,-3.769
1386.755,0.693721,-0.003779,,-3.779e-06,-3.779
1386.817,0.6932050000000001,-0.003835,,-3.8350000000000006e-06,-3.835
1386.878,0.687695,-0.003893,,-3.893e-06,-3.8930000000000002
1386.941,0.6870069999999999,-0.00391,,-3.9100000000000015e-06,-3.91
1387.003,0.684424,-0.003886,,-3.8860000000000006e-06,-3.886
1387.066,0.6789149999999999,-0.003972,,-3.972e-06,-3.972
1387.125,0.675816,-0.003976,,-3.9760000000000006e-06,-3.976
1387.1870000000001,0.6754720000000001,-0.004048,,-4.047999999999998e-06,-4.047999999999999
1387.249,0.669962,-0.0041270000000000005,,-4.1270000000000005e-06,-4.127000000000002
1387.3110000000001,0.667036,-0.004272,,-4.272e-06,-4.2719999999999985
1387.3729999999998,0.666691,-0.004313,,-4.313e-06,-4.313
1387.4360000000001,0.660838,-0.004416,,-4.416000000000001e-06,-4.416
1387.4979999999998,0.660149,-0.004406,,-4.406e-06,-4.4060000000000015
1387.5620000000001,0.654467,-0.004437,,-4.437e-06,-4.437
1387.622,0.6513680000000001,-0.004447,,-4.447e-06,-4.446999999999999
1387.685,0.648614,-0.004543999999999999,,-4.543999999999998e-06,-4.544
1387.7479999999998,0.648269,-0.004654,,-4.654e-06,-4.654
1387.8110000000001,0.645343,-0.0047020000000000005,,-4.702e-06,-4.702000000000001
1387.872,0.6396609999999999,-0.004754,,-4.754e-06,-4.754
1387.935,0.638628,-0.0048850000000000005,,-4.8850000000000015e-06,-4.885000000000002
1387.997,0.635529,-0.004922999999999999,,-4.9229999999999984e-06,-4.922999999999999
1388.059,0.632775,-0.004909,,-4.909e-06,-4.909
1388.119,0.627265,-0.004995,,-4.9950000000000005e-06,-4.995
1388.181,0.6243380000000001,-0.005026,,-5.026e-06,-5.026
1388.243,0.621239,-0.004991,,-4.991e-06,-4.9910000000000005
1388.305,0.618657,-0.005078,,-5.078e-06,-5.078
1388.365,0.618313,-0.005074,,-5.074e-06,-5.074000000000002
1388.4270000000001,0.612631,-0.005129,,-5.129e-06,-5.129
1388.49,0.609704,-0.005253,,-5.253e-06,-5.252999999999999
1388.5510000000002,0.605917,-0.005298,,-5.298e-06,-5.297999999999999
1388.612,0.606089,-0.005305,,-5.305e-06,-5.305
1388.6729999999998,0.6007520000000001,-0.005367,,-5.3670000000000005e-06,-5.367000000000001
1388.736,0.60058,-0.005353,,-5.352999999999999e-06,-5.353
1388.797,0.596792,-0.005363000000000001,,-5.363000000000002e-06,-5.3629999999999995
1388.859,0.591283,-0.005386999999999999,,-5.3869999999999986e-06,-5.3870000000000005
1388.9229999999998,0.588184,-0.0053560000000000005,,-5.356000000000002e-06,-5.356000000000001
1388.984,0.5852569999999999,-0.005295,,-5.295e-06,-5.295
1389.045,0.5825020000000001,-0.005315,,-5.315e-06,-5.315
1389.105,0.58233,-0.005332,,-5.332000000000001e-06,-5.332000000000001
1389.1660000000002,0.5787140000000001,-0.005381,,-5.3810000000000015e-06,-5.381
1389.229,0.57596,-0.005418,,-5.4180000000000005e-06,-5.417999999999999
1389.2920000000001,0.572344,-0.005449,,-5.449e-06,-5.449
1389.354,0.5670069999999999,-0.005384000000000001,,-5.3840000000000005e-06,-5.3839999999999995
1389.4160000000002,0.566318,-0.005394,,-5.394e-06,-5.393999999999999
1389.4779999999998,0.560809,-0.005322,,-5.321999999999998e-06,-5.321999999999999
1389.5410000000002,0.5606369999999999,-0.005184,,-5.184e-06,-5.184
1389.601,0.5568489999999999,-0.00515,,-5.15e-06,-5.15
1389.664,0.5516840000000001,-0.005005,,-5.005e-06,-5.005
1389.726,0.5516840000000001,-0.004922999999999999,,-4.9229999999999984e-06,-4.922999999999999
1389.7879999999998,0.5458310000000001,-0.004888,,-4.8880000000000005e-06,-4.888
1389.852,0.54497,-0.004795000000000001,,-4.7950000000000015e-06,-4.795000000000001
1389.914,0.5415270000000001,-0.004723,,-4.723e-06,-4.723
1389.977,0.536017,-0.004568,,-4.568e-06,-4.5680000000000005
1390.0379999999998,0.532746,-0.004361,,-4.361e-06,-4.3610000000000015
1390.101,0.531885,-0.004227000000000001,,-4.2269999999999995e-06,-4.227
1390.164,0.529131,-0.004069,,-4.069e-06,-4.069
1390.225,0.5237930000000001,-0.0039380000000000005,,-3.938e-06,-3.9380000000000006
1390.286,0.523105,-0.003786,,-3.7860000000000003e-06,-3.786
1390.348,0.519834,-0.003714,,-3.714e-06,-3.714
1390.4089999999999,0.5146689999999999,-0.003625,,-3.625e-06,-3.625
1390.471,0.511225,-0.003542,,-3.5419999999999997e-06,-3.542
1390.535,0.508299,-0.003445,,-3.445e-06,-3.4450000000000003
1390.596,0.5074380000000001,-0.003287,,-3.287e-06,-3.2869999999999995
1390.6570000000002,0.5017560000000001,-0.003167,,-3.167e-06,-3.1670000000000003
1390.72,0.50124,-0.003039,,-3.0389999999999996e-06,-3.0389999999999997
1390.781,0.49573,-0.002922,,-2.922e-06,-2.922
1390.8429999999998,0.492976,-0.002884,,-2.884e-06,-2.884
1390.904,0.491771,-0.0028120000000000003,,-2.8120000000000004e-06,-2.8120000000000003
1390.9660000000001,0.486778,-0.002774,,-2.7739999999999996e-06,-2.7739999999999996
1391.03,0.483335,-0.002777,,-2.777e-06,-2.7769999999999997
1391.0929999999998,0.480063,-0.002702,,-2.7019999999999997e-06,-2.702
1391.1529999999998,0.480063,-0.00266,,-2.66e-06,-2.66
1391.219,0.476104,-0.002571,,-2.571e-06,-2.571
1391.2820000000002,0.473005,-0.002481,,-2.481e-06,-2.481
1391.345,0.467667,-0.002464,,-2.464e-06,-2.464
1391.405,0.466807,-0.002433,,-2.4330000000000003e-06,-2.4330000000000003
1391.4660000000001,0.4618140000000001,-0.002344,,-2.3440000000000003e-06,-2.3440000000000003
1391.53,0.458543,-0.002375,,-2.375e-06,-2.375
1391.595,0.455271,-0.002433,,-2.4330000000000003e-06,-2.4330000000000003
1391.656,0.452172,-0.002388,,-2.3880000000000003e-06,-2.388
1391.72,0.4516560000000001,-0.002268,,-2.268e-06,-2.268
1391.7820000000002,0.447696,-0.002278,,-2.278e-06,-2.278
1391.8429999999998,0.443392,-0.002275,,-2.275e-06,-2.275
1391.906,0.439949,-0.002254,,-2.254e-06,-2.254
1391.9679999999998,0.436678,-0.002361,,-2.361e-06,-2.361
1392.03,0.433923,-0.00234,,-2.34e-06,-2.34
1392.0910000000001,0.430996,-0.002395,,-2.395e-06,-2.395
1392.154,0.430652,-0.002347,,-2.347e-06,-2.3469999999999995
1392.217,0.42497,-0.002323,,-2.323e-06,-2.323
1392.279,0.421871,-0.002233,,-2.233e-06,-2.233
1392.34,0.418084,-0.002264,,-2.2640000000000003e-06,-2.2640000000000002
1392.401,0.418256,-0.002264,,-2.2640000000000003e-06,-2.2640000000000002
1392.4620000000002,0.412746,-0.002271,,-2.271e-06,-2.271
1392.525,0.409475,-0.002271,,-2.271e-06,-2.271
1392.5870000000002,0.406548,-0.002299,,-2.299e-06,-2.299
1392.649,0.406032,-0.002361,,-2.361e-06,-2.361
1392.7120000000002,0.402761,-0.002378,,-2.378e-06,-2.378
1392.774,0.397252,-0.002333,,-2.333e-06,-2.333
1392.836,0.397079,-0.002295,,-2.295e-06,-2.295
1392.898,0.393808,-0.002261,,-2.261e-06,-2.261
1392.96,0.390021,-0.002289,,-2.2890000000000004e-06,-2.289
1393.023,0.3852,-0.002313,,-2.313e-06,-2.313
1393.085,0.382101,-0.002357,,-2.357e-06,-2.3569999999999998
1393.146,0.379002,-0.002316,,-2.316e-06,-2.316
1393.21,0.377625,-0.00244,,-2.44e-06,-2.44
1393.2720000000002,0.375903,-0.002395,,-2.395e-06,-2.395
1393.335,0.37246,-0.00235,,-2.35e-06,-2.35
1393.395,0.371943,-0.00234,,-2.34e-06,-2.34
1393.457,0.366434,-0.002344,,-2.3440000000000003e-06,-2.3440000000000003
1393.52,0.360925,-0.002309,,-2.3090000000000003e-06,-2.309
1393.5810000000001,0.357998,-0.002309,,-2.3090000000000003e-06,-2.309
1393.64,0.357653,-0.002258,,-2.258e-06,-2.258
1393.704,0.3518,-0.0022370000000000003,,-2.2370000000000004e-06,-2.237
1393.767,0.34870100000000004,-0.002333,,-2.333e-06,-2.333
1393.828,0.347668,-0.002416,,-2.416e-06,-2.4160000000000004
1393.891,0.342675,-0.00244,,-2.44e-06,-2.44
1393.954,0.342158,-0.002361,,-2.361e-06,-2.361
1394.015,0.339059,-0.002344,,-2.3440000000000003e-06,-2.3440000000000003
1394.079,0.33355,-0.002316,,-2.316e-06,-2.316
1394.141,0.332689,-0.002302,,-2.302e-06,-2.302
1394.203,0.33010700000000004,-0.002289,,-2.2890000000000004e-06,-2.289
1394.266,0.324425,-0.002354,,-2.3540000000000002e-06,-2.354
1394.33,0.321326,-0.002495,,-2.495e-06,-2.495
1394.391,0.320121,-0.00254,,-2.54e-06,-2.54
1394.451,0.315128,-0.00253,,-2.5300000000000003e-06,-2.53
1394.511,0.314095,-0.002623,,-2.623e-06,-2.623
1394.575,0.31116900000000003,-0.002602,,-2.602e-06,-2.6020000000000003
1394.6370000000002,0.306176,-0.002619,,-2.6190000000000003e-06,-2.6189999999999998
1394.6989999999998,0.303077,-0.00266,,-2.66e-06,-2.66
1394.761,0.30015,-0.002722,,-2.722e-06,-2.722
1394.825,0.299633,-0.002839,,-2.839e-06,-2.839
1394.8870000000002,0.294296,-0.003012,,-3.0119999999999997e-06,-3.012
1394.9489999999998,0.293608,-0.003098,,-3.098e-06,-3.0980000000000003
1395.01,0.290509,-0.003198,,-3.198e-06,-3.198
1395.078,0.284827,-0.003304,,-3.3039999999999996e-06,-3.3040000000000003
1395.14,0.283966,-0.003363,,-3.363e-06,-3.363
1395.203,0.278974,-0.003452,,-3.4519999999999997e-06,-3.4520000000000004
1395.263,0.276047,-0.003497,,-3.497e-06,-3.497
1395.325,0.272948,-0.003618,,-3.618e-06,-3.618
1395.3870000000002,0.270021,-0.003814,,-3.814e-06,-3.8139999999999996
1395.4479999999999,0.267094,-0.003921,,-3.921e-06,-3.9210000000000003
1395.509,0.264339,-0.003976,,-3.9760000000000006e-06,-3.976
1395.5720000000001,0.26124,-0.004162,,-4.162e-06,-4.162
1395.634,0.26038,-0.0042,,-4.2000000000000004e-06,-4.2
1395.6960000000001,0.25745300000000004,-0.004258,,-4.258e-06,-4.258
1395.76,0.254354,-0.004334,,-4.3339999999999995e-06,-4.3340000000000005
1395.8210000000001,0.249017,-0.004358,,-4.3580000000000005e-06,-4.3580000000000005
1395.8829999999998,0.24609,-0.004458,,-4.458e-06,-4.458
1395.945,0.243163,-0.004571,,-4.571000000000002e-06,-4.5710000000000015
1396.007,0.242819,-0.004726,,-4.726e-06,-4.726
1396.067,0.239892,-0.004823,,-4.823e-06,-4.823
1396.13,0.236965,-0.004995,,-4.9950000000000005e-06,-4.995
1396.193,0.231284,-0.005188,,-5.187999999999999e-06,-5.188
1396.257,0.230423,-0.00526,,-5.26e-06,-5.26
1396.317,0.228185,-0.005367,,-5.3670000000000005e-06,-5.367000000000001
1396.379,0.222159,-0.0054670000000000005,,-5.467e-06,-5.4670000000000005
1396.442,0.219232,-0.005639,,-5.639e-06,-5.638999999999999
1396.504,0.218716,-0.005759,,-5.758999999999999e-06,-5.7589999999999995
1396.565,0.213378,-0.005914,,-5.914e-06,-5.914
1396.628,0.211829,-0.006159,,-6.1590000000000015e-06,-6.159000000000002
1396.69,0.211829,-0.006303,,-6.303000000000001e-06,-6.303000000000001
1396.75,0.206836,-0.006458,,-6.458e-06,-6.457999999999999
1396.8110000000001,0.201671,-0.006686,,-6.686e-06,-6.686
1396.875,0.198228,-0.006813,,-6.813e-06,-6.813
1396.9379999999999,0.195129,-0.007006,,-7.006e-06,-7.006
1396.999,0.194096,-0.007156999999999998,,-7.1569999999999986e-06,-7.156999999999999
1397.0610000000001,0.189275,-0.007312000000000002,,-7.312e-06,-7.312000000000001
1397.126,0.188759,-0.007533,,-7.533e-06,-7.532999999999999
