#Used ROI	(70,327) - (149,465)
#Used ROI background type:Boxes around ROI	(20,20,0,0)
, Normalization factor: 1.0
#imgnb	Hcnt	Kcnt	Lcnt	Intensity	error	epoch	Eana	Iana	
11009.0	0.998538	-0.000113286	2.35	19.3689	0.106	297905.0	0.104678	-0.0320444	
11010.0	0.998538	-0.000113286	2.35	19.4038	0.106	297906.0	0.104068	-0.0311289	
11011.0	0.998538	-0.000113286	2.35	19.4114	0.1067	297907.0	0.104068	-0.0314341	
11012.0	0.998538	-0.000113286	2.35	19.5023	0.1064	297908.0	0.104068	-0.0323496	
11013.0	0.998538	-0.000113286	2.35	19.5417	0.1067	297909.0	0.104068	-0.0320444	
11014.0	0.998538	-0.000113286	2.35	19.5834	0.1066	297910.0	0.104068	-0.0323496	
11015.0	0.998538	-0.000113286	2.35	19.6034	0.1073	297911.0	0.104678	-0.0323496	
11016.0	0.998538	-0.000113286	2.35	19.5939	0.1069	297912.0	0.104068	-0.0323496	
11017.0	0.998538	-0.000113286	2.35	19.6225	0.1071	297913.0	0.104068	-0.0326548	
11018.0	0.998538	-0.000113286	2.35	19.412	0.1069	297914.0	0.104068	-0.0335704	
11019.0	0.998538	-0.000113286	2.35	19.2494	0.107	297915.0	0.104068	-0.0326548	
11020.0	0.998538	-0.000113286	2.35	19.6908	0.1076	297916.0	0.104068	-0.0323496	
11021.0	0.998538	-0.000113286	2.35	19.5346	0.1071	297917.0	0.104678	-0.03296	
11022.0	0.998538	-0.000113286	2.35	19.5523	0.1071	297918.0	0.105289	0.0161748	
11023.0	0.998538	-0.000113286	2.35	19.6836	0.107	297919.0	0.125126	-0.00885037	
11024.0	0.998538	-0.000113286	2.35	19.6868	0.107	297920.0	0.143437	-0.00732444	
11025.0	0.998538	-0.000113286	2.35	19.4352	0.1072	297921.0	0.162358	0.021363	
11026.0	0.998538	-0.000113286	2.35	19.6464	0.1072	297922.0	0.182195	0.021363	
11027.0	0.998538	-0.000113286	2.35	19.6631	0.1073	297923.0	0.201727	0.019837	
11028.0	0.998538	-0.000113286	2.35	19.5916	0.1079	297924.0	0.219733	0.0146489	
11029.0	0.998538	-0.000113286	2.35	19.5521	0.108	297925.0	0.23957	0.0283822	
11030.0	0.998538	-0.000113286	2.35	19.6397	0.1084	297926.0	0.257881	0.0412	
11031.0	0.998538	-0.000113286	2.35	19.6086	0.1082	297926.0	0.276498	0.0476089	
11032.0	0.998538	-0.000113286	2.35	19.6756	0.1075	297927.0	0.294198	0.0192267	
11033.0	0.998538	-0.000113286	2.35	19.7715	0.1082	297928.0	0.314035	0.0729392	
11034.0	0.998538	-0.000113286	2.35	19.6549	0.1079	297929.0	0.332957	0.0781274	
11035.0	0.998538	-0.000113286	2.35	19.7433	0.1082	297930.0	0.352489	0.0289926	
11036.0	0.998538	-0.000113286	2.35	19.7553	0.1075	297931.0	0.372631	0.028077	
11037.0	0.998538	-0.000113286	2.35	19.6862	0.1077	297932.0	0.390637	0.09064	
11038.0	0.998538	-0.000113286	2.35	19.7632	0.1078	297933.0	0.409558	0.044557	
11039.0	0.998538	-0.000113286	2.35	19.5922	0.1079	297934.0	0.427259	0.0598163	
11040.0	0.998538	-0.000113286	2.35	19.5622	0.1077	297935.0	0.44557	0.0845363	
11041.0	0.998538	-0.000113286	2.35	19.9254	0.1084	297936.0	0.463576	0.0424207	
11042.0	0.998538	-0.000113286	2.35	19.3583	0.1082	297937.0	0.481277	0.105594	
11043.0	0.998538	-0.000113286	2.35	19.4517	0.1079	297938.0	0.499893	0.110782	
11044.0	0.998538	-0.000113286	2.35	19.6252	0.1082	297939.0	0.520341	0.0564592	
11045.0	0.998538	-0.000113286	2.35	19.5763	0.1087	297940.0	0.540483	0.0592059	
11046.0	0.998538	-0.000113286	2.35	19.4715	0.1083	297941.0	0.558794	0.0570696	
11047.0	0.998538	-0.000113286	2.35	19.3923	0.1076	297942.0	0.57741	0.0643941	
11048.0	0.998538	-0.000113286	2.35	19.4191	0.1077	297943.0	0.596332	0.126957	
11049.0	0.998538	-0.000113286	2.35	19.3605	0.1081	297944.0	0.616169	0.0833155	
11050.0	0.998538	-0.000113286	2.35	19.4721	0.1082	297945.0	0.634175	0.119327	
11051.0	0.998538	-0.000113286	2.35	19.3924	0.1078	297945.0	0.653401	0.122684	
11052.0	0.998538	-0.000113286	2.35	19.0858	0.1078	297946.0	0.671712	0.119327	
11053.0	0.998538	-0.000113286	2.35	19.084	0.1079	297947.0	0.689108	0.115665	
11054.0	0.998538	-0.000113286	2.35	19.0677	0.1078	297948.0	0.708945	0.129093	
11055.0	0.998538	-0.000113286	2.35	19.0763	0.1072	297949.0	0.727561	0.177007	
11056.0	0.998538	-0.000113286	2.35	18.8674	0.1077	297950.0	0.744957	0.1648	
11057.0	0.998538	-0.000113286	2.35	19.1901	0.1076	297951.0	0.764183	0.180364	
11058.0	0.998538	-0.000113286	2.35	19.0514	0.1074	297952.0	0.782189	0.182501	
11059.0	0.998538	-0.000113286	2.35	18.8582	0.1077	297953.0	0.802332	0.177313	
11060.0	0.998538	-0.000113286	2.35	18.8345	0.1072	297954.0	0.820338	0.196844	
11061.0	0.998538	-0.000113286	2.35	18.6426	0.107	297955.0	0.838649	0.240181	
11062.0	0.998538	-0.000113286	2.35	18.5945	0.1067	297956.0	0.858486	0.211493	
11063.0	0.998538	-0.000113286	2.35	18.3561	0.1065	297957.0	0.878018	0.220649	
11064.0	0.998538	-0.000113286	2.35	18.4483	0.1061	297958.0	0.878018	0.137638	
11065.0	0.998538	-0.000113286	2.35	18.2973	0.1062	297959.0	0.859401	0.0338755	
11066.0	0.998538	-0.000113286	2.35	18.3931	0.1066	297960.0	0.839564	0.0549333	
11067.0	0.998538	-0.000113286	2.35	18.2992	0.1067	297961.0	0.821863	0.0219733	
11068.0	0.998538	-0.000113286	2.35	18.343	0.1066	297962.0	0.803858	-0.00274667	
11069.0	0.998538	-0.000113286	2.35	18.2401	0.1062	297963.0	0.78341	-0.0204474	
11070.0	0.998538	-0.000113286	2.35	18.4772	0.1062	297963.0	0.763268	0.0100711	
11071.0	0.998538	-0.000113286	2.35	18.1851	0.1061	297964.0	0.745262	0.00824	
11072.0	0.998538	-0.000113286	2.35	18.4119	0.1066	297965.0	0.726951	-0.0128178	
11073.0	0.998538	-0.000113286	2.35	18.41	0.1064	297966.0	0.70864	-0.0305185	
11074.0	0.998538	-0.000113286	2.35	18.3941	0.1064	297967.0	0.691244	-0.00274667	
11075.0	0.998538	-0.000113286	2.35	18.4577	0.1059	297968.0	0.671102	-0.0637837	
11076.0	0.998538	-0.000113286	2.35	18.6239	0.106	297969.0	0.652181	-0.0335704	
11077.0	0.998538	-0.000113286	2.35	18.6199	0.106	297970.0	0.634175	-0.0469985	
11078.0	0.998538	-0.000113286	2.35	18.4202	0.1063	297971.0	0.615558	-0.0900296	
11079.0	0.998538	-0.000113286	2.35	18.4754	0.1059	297972.0	0.596026	-0.123295	
11080.0	0.998538	-0.000113286	2.35	18.6233	0.1056	297973.0	0.57741	-0.131535	
11081.0	0.998538	-0.000113286	2.35	18.6734	0.1059	297974.0	0.557573	-0.133366	
11082.0	0.998538	-0.000113286	2.35	18.6589	0.1061	297975.0	0.540178	-0.134281	
11083.0	0.998538	-0.000113286	2.35	18.6929	0.1069	297976.0	0.51973	-0.174566	
11084.0	0.998538	-0.000113286	2.35	18.9057	0.1069	297977.0	0.501114	-0.162969	
11085.0	0.998538	-0.000113286	2.35	18.9421	0.1066	297978.0	0.481277	-0.110782	
11086.0	0.998538	-0.000113286	2.35	18.8373	0.1067	297979.0	0.46144	-0.109561	
11087.0	0.998538	-0.000113286	2.35	19.101	0.1071	297980.0	0.443434	-0.167852	
11088.0	0.998538	-0.000113286	2.35	19.1648	0.1069	297981.0	0.425428	-0.103763	
11089.0	0.998538	-0.000113286	2.35	19.1618	0.107	297982.0	0.407422	-0.100406	
11090.0	0.998538	-0.000113286	2.35	19.3132	0.1069	297982.0	0.388195	-0.159917	
11091.0	0.998538	-0.000113286	2.35	19.3806	0.1066	297983.0	0.368358	-0.109256	
11092.0	0.998538	-0.000113286	2.35	19.2081	0.1072	297984.0	0.350352	-0.104984	
11093.0	0.998538	-0.000113286	2.35	19.2413	0.1072	297985.0	0.332347	-0.13123	
11094.0	0.998538	-0.000113286	2.35	19.2338	0.1068	297986.0	0.31251	-0.130619	
11095.0	0.998538	-0.000113286	2.35	19.4817	0.1069	297987.0	0.294198	-0.122684	
11096.0	0.998538	-0.000113286	2.35	19.5253	0.107	297988.0	0.276193	-0.109561	
11097.0	0.998538	-0.000113286	2.35	19.3249	0.1075	297989.0	0.25605	-0.123905	
11098.0	0.998538	-0.000113286	2.35	19.2579	0.1072	297990.0	0.236213	-0.151372	
11099.0	0.998538	-0.000113286	2.35	19.402	0.1072	297991.0	0.217292	-0.11475	
11100.0	0.998538	-0.000113286	2.35	19.4905	0.1075	297992.0	0.199896	-0.118107	
11101.0	0.998538	-0.000113286	2.35	19.393	0.1078	297993.0	0.18189	-0.166631	
11102.0	0.998538	-0.000113286	2.35	19.5213	0.1077	297994.0	0.163579	-0.132756	
11103.0	0.998538	-0.000113286	2.35	19.4142	0.1078	297995.0	0.143132	-0.130314	
11104.0	0.998538	-0.000113286	2.35	19.5344	0.1074	297996.0	0.1236	-0.131535	
11105.0	0.998538	-0.000113286	2.35	19.65	0.1077	297997.0	0.103458	-0.168157	
11106.0	0.998538	-0.000113286	2.35	19.6848	0.1077	297998.0	0.0848415	-0.178838	
11107.0	0.998538	-0.000113286	2.35	19.5418	0.1079	297999.0	0.0653096	-0.147099	
11108.0	0.998538	-0.000113286	2.35	19.7075	0.1078	298000.0	0.0427259	-0.162053	
11109.0	0.998538	-0.000113286	2.35	19.6401	0.1078	298001.0	0.0238044	-0.187689	
11110.0	0.998538	-0.000113286	2.35	19.7483	0.1082	298002.0	0.00549333	-0.177313	
11111.0	0.998538	-0.000113286	2.35	19.7077	0.1077	298003.0	-0.0128178	-0.168462	
11112.0	0.998538	-0.000113286	2.35	19.6841	0.1078	298004.0	-0.0326548	-0.187994	
11113.0	0.998538	-0.000113286	2.35	19.622	0.1084	298005.0	-0.0524918	-0.226447	
11114.0	0.998538	-0.000113286	2.35	19.8112	0.1079	298006.0	-0.0704978	-0.22248	
11115.0	0.998538	-0.000113286	2.35	19.7109	0.1082	298007.0	-0.0903348	-0.215766	
11116.0	0.998538	-0.000113286	2.35	19.7377	0.1077	298008.0	-0.108646	-0.209967	
11117.0	0.998538	-0.000113286	2.35	19.7708	0.1072	298009.0	-0.128788	-0.238655	
11118.0	0.998538	-0.000113286	2.35	19.7276	0.1077	298009.0	-0.147404	-0.310068	
11119.0	0.998538	-0.000113286	2.35	19.7525	0.1078	298010.0	-0.167241	-0.249336	
11120.0	0.998538	-0.000113286	2.35	19.8587	0.1081	298011.0	-0.184942	-0.419019	
11121.0	0.998538	-0.000113286	2.35	19.9219	0.1076	298012.0	-0.203253	-0.772423	
11122.0	0.998538	-0.000113286	2.35	19.8819	0.1084	298013.0	-0.203558	0.0946074	
11123.0	0.998538	-0.000113286	2.35	19.8802	0.1081	298014.0	-0.183721	0.124516	
11124.0	0.998538	-0.000113286	2.35	19.6663	0.1075	298015.0	-0.166021	0.0985748	
11125.0	0.998538	-0.000113286	2.35	19.7085	0.1072	298016.0	-0.146184	0.167852	
11126.0	0.998538	-0.000113286	2.35	19.7057	0.1078	298017.0	-0.127567	0.0946074	
11127.0	0.998538	-0.000113286	2.35	19.6017	0.1078	298018.0	-0.109561	0.0747703	
11128.0	0.998538	-0.000113286	2.35	19.6341	0.1074	298019.0	-0.0894192	0.0839259	
11129.0	0.998538	-0.000113286	2.35	19.6722	0.1077	298020.0	-0.0708029	0.0915555	
11130.0	0.998538	-0.000113286	2.35	19.672	0.1076	298021.0	-0.0509659	0.0595111	
11131.0	0.998538	-0.000113286	2.35	19.781	0.1077	298022.0	-0.0335704	0.0354015	
11132.0	0.998538	-0.000113286	2.35	19.5879	0.1077	298023.0	-0.0134281	0.0253304	
11133.0	0.998538	-0.000113286	2.35	19.4221	0.1074	298024.0	0.00518815	0.0372326	
11134.0	0.998538	-0.000113286	2.35	19.7825	0.1076	298025.0	0.0238044	0.0433363	
11135.0	0.998538	-0.000113286	2.35	19.7149	0.1075	298026.0	0.0418104	0.00366222	
11136.0	0.998538	-0.000113286	2.35	19.5657	0.1066	298027.0	0.0613422	0.0433363	
11137.0	0.998538	-0.000113286	2.35	19.625	0.1067	298028.0	0.0793481	0.046083	
11138.0	0.998538	-0.000113286	2.35	19.3328	0.1069	298029.0	0.093997	-0.0140385	
11139.0	0.998538	-0.000113286	2.35	19.3205	0.1069	298030.0	0.0933866	-0.0219733	
11140.0	0.998538	-0.000113286	2.35	19.6115	0.1069	298030.0	0.0930815	-0.0253304	
11141.0	0.998538	-0.000113286	2.35	19.532	0.1069	298031.0	0.106204	-0.0201422	
11142.0	0.998538	-0.000113286	2.35	19.3984	0.1067	298032.0	0.10651	-0.0259407	
11143.0	0.998538	-0.000113286	2.35	19.6404	0.1072	298033.0	0.10651	-0.0268563	
