time,potential,current1_mA,coll_current,current1,current1_muA
0.871,0.8400620000000001,3.6e-05,,3.6e-08,0.036000000000000004
0.926,0.8402350000000001,8.4e-05,,8.4e-08,0.08399999999999999
0.983,0.8402350000000001,0.00014199999999999998,,1.4199999999999997e-07,0.142
1.043,0.8400620000000001,0.000156,,1.56e-07,0.156
1.107,0.8402350000000001,7.7e-05,,7.7e-08,0.077
1.162,0.8402350000000001,0.00016999999999999999,,1.7e-07,0.16999999999999998
1.218,0.8402350000000001,0.00014199999999999998,,1.4199999999999997e-07,0.142
1.274,0.8400620000000001,7e-05,,6.999999999999999e-08,0.06999999999999999
1.33,0.8402350000000001,3.2e-05,,3.1999999999999995e-08,0.032
1.392,0.8400620000000001,3.6e-05,,3.6e-08,0.036000000000000004
1.448,0.8402350000000001,5e-05,,5.0000000000000004e-08,0.05
1.505,0.8402350000000001,0.000118,,1.18e-07,0.118
1.56,0.8402350000000001,0.00016299999999999998,,1.63e-07,0.16299999999999998
1.614,0.8398899999999999,5.6000000000000006e-05,,5.6000000000000005e-08,0.05600000000000001
1.668,0.8402350000000001,5.6000000000000006e-05,,5.6000000000000005e-08,0.05600000000000001
1.725,0.8400620000000001,0.000129,,1.29e-07,0.129
1.781,0.8400620000000001,0.000173,,1.73e-07,0.17300000000000001
1.837,0.8400620000000001,0.000122,,1.22e-07,0.122
1.894,0.8402350000000001,6.7e-05,,6.7e-08,0.067
1.95,0.8402350000000001,4.3e-05,,4.3e-08,0.043000000000000003
2.006,0.8400620000000001,0.000101,,1.01e-07,0.101
2.065,0.8398899999999999,0.000129,,1.29e-07,0.129
2.119,0.8402350000000001,0.00016,,1.6e-07,0.16
2.181,0.8402350000000001,0.000173,,1.73e-07,0.17300000000000001
2.237,0.8400620000000001,0.00011499999999999999,,1.1499999999999998e-07,0.11499999999999999
2.296,0.8400620000000001,9.8e-05,,9.799999999999999e-08,0.098
2.355,0.8400620000000001,6.3e-05,,6.3e-08,0.063
2.409,0.8402350000000001,5e-05,,5.0000000000000004e-08,0.05
2.464,0.8400620000000001,0.000153,,1.53e-07,0.153
2.52,0.8400620000000001,0.000167,,1.67e-07,0.16699999999999998
2.576,0.8398899999999999,8.7e-05,,8.7e-08,0.087
2.631,0.8400620000000001,3.9e-05,,3.9e-08,0.039
2.692,0.8402350000000001,3.6e-05,,3.6e-08,0.036000000000000004
2.749,0.8402350000000001,5.3e-05,,5.3e-08,0.053
2.806,0.8402350000000001,0.00010800000000000001,,1.0800000000000001e-07,0.10800000000000001
2.868,0.8402350000000001,6.3e-05,,6.3e-08,0.063
2.926,0.8400620000000001,0.000122,,1.22e-07,0.122
2.983,0.8402350000000001,0.00016299999999999998,,1.63e-07,0.16299999999999998
3.039,0.8402350000000001,0.000146,,1.46e-07,0.146
3.096,0.8400620000000001,8e-05,,8e-08,0.08
3.152,0.8400620000000001,2.8999999999999997e-05,,2.8999999999999998e-08,0.028999999999999998
3.208,0.8402350000000001,7e-05,,6.999999999999999e-08,0.06999999999999999
3.266,0.8402350000000001,0.00011499999999999999,,1.1499999999999998e-07,0.11499999999999999
3.322,0.8400620000000001,0.000173,,1.73e-07,0.17300000000000001
3.378,0.841095,0.000521,,5.21e-07,0.521
3.434,0.843161,0.001083,,1.083e-06,1.083
3.502,0.84626,0.00132,,1.32e-06,1.32
3.559,0.848499,0.001334,,1.3339999999999998e-06,1.3339999999999999
3.616,0.850909,0.00132,,1.32e-06,1.32
3.674,0.853491,0.0013130000000000001,,1.3130000000000002e-06,1.3130000000000002
3.732,0.856418,0.00133,,1.33e-06,1.33
3.791,0.859001,0.001358,,1.358e-06,1.358
3.849,0.8617549999999999,0.001403,,1.403e-06,1.403
3.909,0.864682,0.001423,,1.423e-06,1.423
3.968,0.867265,0.0014609999999999998,,1.4609999999999999e-06,1.4609999999999999
4.027,0.8703639999999999,0.0014990000000000001,,1.4990000000000002e-06,1.499
4.085,0.8729459999999999,0.0015539999999999998,,1.5539999999999999e-06,1.5539999999999998
4.143,0.8757010000000001,0.001592,,1.5920000000000002e-06,1.592
4.201,0.8784549999999999,0.001596,,1.596e-06,1.596
4.256,0.88121,0.001537,,1.5369999999999999e-06,1.537
4.315,0.8841370000000001,0.001516,,1.516e-06,1.516
4.374,0.887064,0.001513,,1.513e-06,1.5130000000000001
4.432,0.8896459999999999,0.001523,,1.523e-06,1.5230000000000001
4.49,0.8927450000000001,0.001596,,1.596e-06,1.596
4.548,0.892057,0.00023199999999999997,,2.3199999999999999e-07,0.23199999999999998
4.605,0.890335,-0.000384,,-3.84e-07,-0.384
4.678,0.8877520000000001,-0.000594,,-5.94e-07,-0.594
4.733,0.8856860000000001,-0.000753,,-7.53e-07,-0.753
4.788,0.883448,-0.000767,,-7.67e-07,-0.767
4.844,0.88121,-0.000749,,-7.489999999999999e-07,-0.749
4.9,0.8786280000000001,-0.0008179999999999999,,-8.179999999999999e-07,-0.818
4.956,0.876389,-0.000942,,-9.42e-07,-0.9420000000000001
5.015,0.873807,-0.0009939999999999999,,-9.94e-07,-0.9939999999999999
5.071,0.871569,-0.001049,,-1.049e-06,-1.049
5.129,0.868986,-0.001052,,-1.052e-06,-1.052
5.186,0.8664040000000001,-0.001011,,-1.011e-06,-1.011
5.243,0.863821,-0.0010140000000000001,,-1.0140000000000002e-06,-1.0140000000000002
5.305,0.860722,-0.001066,,-1.066e-06,-1.066
5.362,0.85814,-0.001083,,-1.083e-06,-1.083
5.419,0.8553850000000001,-0.001149,,-1.1490000000000001e-06,-1.149
5.482,0.8524579999999999,-0.001142,,-1.142e-06,-1.142
5.538,0.8497040000000001,-0.001231,,-1.2310000000000002e-06,-1.231
5.597,0.846949,-0.001286,,-1.286e-06,-1.286
5.661,0.8440219999999999,-0.001235,,-1.235e-06,-1.2349999999999999
5.716,0.841095,-0.001348,,-1.348e-06,-1.348
5.772,0.838685,-0.0014,,-1.4e-06,-1.4
5.828,0.836103,-0.001359,,-1.359e-06,-1.359
5.884,0.833176,-0.001328,,-1.328e-06,-1.328
5.949,0.8300770000000001,-0.0014349999999999999,,-1.4349999999999998e-06,-1.4349999999999998
6.006,0.8273219999999999,-0.00141,,-1.41e-06,-1.41
6.067,0.8243950000000001,-0.001469,,-1.469e-06,-1.469
6.133,0.821124,-0.001607,,-1.6069999999999998e-06,-1.607
6.188,0.818542,-0.001576,,-1.576e-06,-1.5759999999999998
6.252,0.8152699999999999,-0.001686,,-1.686e-06,-1.686
6.309,0.812688,-0.0016820000000000001,,-1.6820000000000002e-06,-1.6820000000000002
6.368,0.809761,-0.0017100000000000001,,-1.7100000000000001e-06,-1.7100000000000002
6.431,0.806834,-0.001841,,-1.841e-06,-1.841
6.487,0.80408,-0.001831,,-1.831e-06,-1.831
6.546,0.801153,-0.001889,,-1.889e-06,-1.889
6.609,0.798226,-0.00203,,-2.03e-06,-2.0300000000000002
6.674,0.794955,-0.0021780000000000002,,-2.178e-06,-2.1780000000000004
6.734,0.791856,-0.002278,,-2.278e-06,-2.278
6.791,0.789446,-0.00234,,-2.34e-06,-2.34
6.849,0.786863,-0.002409,,-2.409e-06,-2.4090000000000003
6.906,0.783936,-0.0024739999999999996,,-2.4739999999999995e-06,-2.4739999999999998
6.966,0.7811819999999999,-0.002602,,-2.6020000000000002e-06,-2.6020000000000003
7.022,0.778255,-0.002746,,-2.746e-06,-2.746
7.081,0.775672,-0.002915,,-2.915e-06,-2.915
7.137,0.772918,-0.0031320000000000002,,-3.1320000000000003e-06,-3.132
7.205,0.7698189999999999,-0.003191,,-3.191e-06,-3.191
7.262,0.766892,-0.00339,,-3.3899999999999997e-06,-3.3899999999999997
7.317,0.764309,-0.003628,,-3.6280000000000002e-06,-3.628
7.372,0.761899,-0.0037380000000000004,,-3.7380000000000005e-06,-3.7380000000000004
7.428,0.759317,-0.003824,,-3.824e-06,-3.8240000000000003
7.486,0.75639,-0.003979,,-3.9789999999999995e-06,-3.979
7.542,0.753807,-0.004186,,-4.185999999999999e-06,-4.186
7.598,0.751053,-0.004413,,-4.413e-06,-4.413
7.653,0.748814,-0.00454,,-4.54e-06,-4.54
7.71,0.745888,-0.00464,,-4.64e-06,-4.64
7.765,0.743133,-0.0047539999999999995,,-4.754e-06,-4.754
7.821,0.74055,-0.004974,,-4.974e-06,-4.974
7.877,0.73814,-0.005233,,-5.233e-06,-5.233
7.945,0.734869,-0.005291,,-5.291e-06,-5.2909999999999995
8.001,0.731942,-0.005501,,-5.5009999999999995e-06,-5.5009999999999994
8.058,0.72936,-0.00569,,-5.69e-06,-5.6899999999999995
8.117,0.726777,-0.005863,,-5.8630000000000004e-06,-5.863
8.174,0.724195,-0.006,,-6e-06,-6.0
8.232,0.72144,-0.006138,,-6.138e-06,-6.138
8.287,0.718513,-0.0062380000000000005,,-6.238e-06,-6.238
8.346,0.7159310000000001,-0.0064269999999999996,,-6.427e-06,-6.427
8.402,0.713004,-0.006668,,-6.668e-06,-6.668
8.458,0.710421,-0.006913,,-6.913e-06,-6.913
8.513,0.708183,-0.007061,,-7.061e-06,-7.061
8.58,0.7047399999999999,-0.007316,,-7.316e-06,-7.316
8.637,0.70233,-0.0075569999999999995,,-7.557e-06,-7.5569999999999995
8.696,0.699403,-0.00777,,-7.77e-06,-7.77
8.753,0.69682,-0.007953,,-7.953e-06,-7.953
8.81,0.694238,-0.008104,,-8.104e-06,-8.104
8.871,0.691311,-0.008314,,-8.314e-06,-8.314
8.927,0.6882119999999999,-0.0084,,-8.4e-06,-8.4
8.987,0.6856300000000001,-0.008504000000000001,,-8.504000000000002e-06,-8.504000000000001
9.044,0.682703,-0.008604,,-8.604000000000001e-06,-8.604000000000001
9.1,0.679948,-0.008738,,-8.738e-06,-8.738
9.159,0.677021,-0.008827,,-8.827e-06,-8.827
9.214,0.674783,-0.00891,,-8.91e-06,-8.91
9.271,0.672028,-0.008993000000000001,,-8.993000000000002e-06,-8.993
9.328,0.668929,-0.009089,,-9.089e-06,-9.089
9.403,0.665142,-0.009354000000000001,,-9.354e-06,-9.354000000000001
9.46,0.662387,-0.009561,,-9.561e-06,-9.561
9.516,0.659632,-0.009726,,-9.726e-06,-9.726
9.577,0.656878,-0.009904999999999999,,-9.905e-06,-9.905
9.633,0.654123,-0.010012,,-1.0012e-05,-10.012
9.692,0.6513680000000001,-0.010159999999999999,,-1.016e-05,-10.159999999999998
9.748,0.648269,-0.010274,,-1.0274e-05,-10.274000000000001
9.805,0.645343,-0.010463,,-1.0463e-05,-10.463000000000001
9.86,0.642588,-0.0107,,-1.07e-05,-10.7
9.917,0.6400060000000001,-0.010914,,-1.0914000000000001e-05,-10.914
9.974,0.637423,-0.011038,,-1.1038e-05,-11.037999999999998
10.042,0.633808,-0.011186,,-1.1186e-05,-11.186
10.098,0.631053,-0.011379,,-1.1379e-05,-11.379
10.153,0.62847,-0.011461,,-1.1461000000000001e-05,-11.461
10.21,0.625544,-0.011581999999999999,,-1.1581999999999999e-05,-11.581999999999999
10.265,0.622617,-0.011754,,-1.1754000000000001e-05,-11.754000000000001
10.32,0.619862,-0.011999,,-1.1999e-05,-11.998999999999999
10.376,0.61728,-0.012159999999999999,,-1.2159999999999999e-05,-12.159999999999998
10.435,0.614697,-0.012302,,-1.2302e-05,-12.302
10.494,0.61177,-0.012453,,-1.2453000000000001e-05,-12.453000000000001
10.55,0.608671,-0.012536,,-1.2536e-05,-12.536
10.607,0.605744,-0.012694,,-1.2694e-05,-12.694
10.663,0.602646,-0.012915000000000001,,-1.2915000000000001e-05,-12.915000000000001
10.72,0.600063,-0.013121,,-1.3121e-05,-13.121
10.777,0.597308,-0.013269,,-1.3269e-05,-13.269
10.834,0.594554,-0.013386000000000002,,-1.3386000000000002e-05,-13.386000000000003
10.893,0.591627,-0.0135,,-1.35e-05,-13.5
10.949,0.5885279999999999,-0.013576,,-1.3576e-05,-13.575999999999999
11.006,0.585429,-0.01372,,-1.3719999999999999e-05,-13.719999999999999
11.062,0.5825020000000001,-0.013937,,-1.3937e-05,-13.937
11.118,0.57992,-0.014096000000000001,,-1.4096e-05,-14.096
11.188,0.576304,-0.014154,,-1.4154e-05,-14.154
11.242,0.573377,-0.014353999999999999,,-1.4353999999999998e-05,-14.354
11.297,0.570967,-0.014518999999999999,,-1.4519e-05,-14.518999999999998
