time,ion_current_M2,ion_current_M44,potential,current1_mA,coll_current,current1,current1_muA,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub
2309.7000000000007,3.153364944751383e-09,2.914672851648387e-10,1.0647338333333443,0.17563590909090615,,0.00017563590909090615,175.63590909090615,4.968492439136014e-11,-2.9180766050944015e-12,5.2603000996454534e-11,3.1355789253081026e-09,2.504711682365572e-10,4.09961169282816e-11,-1.1608245281113296e-11,5.26043622093949e-11,2.4247497802197923e-10,4.899230714285949e-11
2309.75,3.153706657458563e-09,2.9195742252747267e-10,1.0674517272727329,0.17493327272727158,,0.00017493327272727157,174.93327272727157,5.017506175399414e-11,-2.918211116428442e-12,5.3093272870422574e-11,3.135576895082818e-09,2.5047164485031965e-10,4.148577767715302e-11,-1.1608847177105005e-11,5.309462485425803e-11,2.4247497802197923e-10,4.948244450549349e-11
2309.8,3.1513858287292848e-09,2.924475598901112e-10,1.0708426363636645,0.17424236363635792,,0.0001742423636363579,174.2423636363579,5.066519911663264e-11,-2.918345609615388e-12,5.358354472624803e-11,3.1355748694931733e-09,2.5047212145401405e-10,4.1975438436097177e-11,-1.160944903430754e-11,5.358488747040472e-11,2.4247497802197923e-10,4.997258186813199e-11
2309.85,3.148399364640904e-09,2.9293769725274533e-10,1.0704606718750007,0.17363240625000032,,0.0001736324062500003,173.63240625000034,5.1155336479266686e-11,-2.9184800846113043e-12,5.4073816563878e-11,3.1355728485421866e-09,2.5047259804763064e-10,4.246509920511464e-11,-1.1610050852660035e-11,5.4075150057774676e-11,2.424768967032968e-10,5.046080054944851e-11
2309.9,3.1454129005524957e-09,2.9367242928176745e-10,1.0712627230769245,0.17296663076923047,,0.00017296663076923045,172.96663076923045,5.189006850828887e-11,-2.9186145413722586e-12,5.480868304966112e-11,3.1355708322328723e-09,2.5047307463115987e-10,4.3199354650607575e-11,-1.1610652632101627e-11,5.4810007282709215e-11,2.424833972375669e-10,5.118903204420057e-11
2309.9500000000007,3.1427587307692303e-09,2.9441215303867614e-10,1.0742080909091087,0.17233481818181684,,0.00017233481818181685,172.33481818181681,5.2629792265197497e-11,-2.9187489798543176e-12,5.554854124505182e-11,3.1355688205682477e-09,2.5047355120459227e-10,4.3938601834083815e-11,-1.1611254372571461e-11,5.554985620665528e-11,2.425014670329636e-10,5.191068600571248e-11
2310.0,3.1416183461538505e-09,2.9515187679557795e-10,1.0785126363636437,0.17200906060606005,,0.00017200906060606006,172.0090606060601,5.336951602209937e-11,-2.918883400013545e-12,5.628839942211291e-11,3.135566813551332e-09,2.504740277679182e-10,4.4677849027659776e-11,-1.161185607400866e-11,5.6289705101668425e-11,2.4250315082873066e-10,5.2648725966847294e-11
2310.05,3.1404779615384607e-09,2.9567943922651953e-10,1.0809600625000175,0.17184715624999886,,0.00017184715624999887,171.8471562499989,5.389707845304095e-11,-2.9190178018060056e-12,5.681609625484695e-11,3.1355648111851385e-09,2.504745043211283e-10,4.5204934905391245e-11,-1.1612457736352351e-11,5.6817392641743596e-11,2.4252516923076756e-10,5.3154269995751977e-11
2310.1,3.139337576923081e-09,2.9582982596685057e-10,1.0830546307692357,0.17143756923076786,,0.00017143756923076783,171.4375692307678,5.404746519337199e-11,-2.9191521851877646e-12,5.6966617378559754e-11,3.1355628134726856e-09,2.5047498086421284e-10,4.535484510263774e-11,-1.161305935954166e-11,5.69679044621794e-11,2.4250315082873066e-10,5.332667513811992e-11
2310.15,3.1394213204419903e-09,2.9598021270718285e-10,1.0854466769230935,0.17102501538461468,,0.0001710250153846147,171.0250153846147,5.4197851933704316e-11,-2.919286550114885e-12,5.7117138483819215e-11,3.135560820416989e-09,2.504754573971625e-10,4.55047553100204e-11,-1.16136609435157e-11,5.71184162535361e-11,2.425014670329636e-10,5.3478745674219296e-11
2310.2000000000007,3.1405478397790106e-09,2.9613059944751534e-10,1.0885690476190621,0.17087834920634526,,0.00017087834920634525,170.87834920634526,5.434823867403671e-11,-2.9194208965434305e-12,5.726765957058014e-11,3.1355588320214394e-09,2.5047593391996763e-10,4.5654665527547655e-11,-1.1614262488213604e-11,5.7268928015761275e-11,2.424833972375669e-10,5.364720220994841e-11
2310.25,3.141674359116021e-09,2.9591374945054794e-10,1.09034523809524,0.17038707936507888,,0.00017038707936507891,170.38707936507888,5.4131388677069347e-11,-2.9195552244294665e-12,5.7050943901498824e-11,3.1355568482898145e-09,2.504764104326186e-10,4.543733901792935e-11,-1.1614863993574492e-11,5.7052203011503825e-11,2.424768967032968e-10,5.3436852747251175e-11
2310.3,3.142800878453041e-09,2.9556787032966804e-10,1.0935248000000128,0.1701235999999993,,0.00017012359999999928,170.1235999999993,5.378550955618946e-11,-2.9196895337290518e-12,5.6705199089918505e-11,3.135554869225892e-09,2.50476886935106e-10,4.5090983394562e-11,-1.1615465459537488e-11,5.6706448854099495e-11,2.4247497802197923e-10,5.3092892307688805e-11
2310.35,3.1402296077348177e-09,2.952219912087913e-10,1.0948207272727322,0.1698010909090928,,0.00016980109090909278,169.8010909090928,5.3439630435312714e-11,-2.919823824398248e-12,5.635945425971097e-11,3.135552894833448e-09,2.504773634274202e-10,4.4744627781371106e-11,-1.1616066886041715e-11,5.6360694667412816e-11,2.424768967032968e-10,5.274509450549454e-11
2310.4,3.1373367900552497e-09,2.9489448729281735e-10,1.0944806249999859,0.16940500000000028,,0.00016940500000000027,169.40500000000029,5.3112126519338715e-11,-2.9199580963931134e-12,5.603208461573183e-11,3.1355509251162613e-09,2.5047783990955167e-10,4.4416647383265636e-11,-1.1616668273026295e-11,5.603331565629193e-11,2.424833972375669e-10,5.241109005525042e-11
2310.4500000000007,3.134443972375682e-09,2.9473236022099355e-10,1.0985157812500104,0.1693237499999998,,0.00016932374999999983,169.32374999999985,5.294999944751497e-11,-2.9200923496697038e-12,5.587009179718465e-11,3.135548960078113e-09,2.5047831638149077e-10,4.4254043839502725e-11,-1.161726962043036e-11,5.587131345993309e-11,2.425014670329636e-10,5.2230893188029936e-11
2310.5,3.1336007857142768e-09,2.945702331491713e-10,1.0967857846153932,0.1681253230769276,,0.00016812532307692763,168.12532307692763,5.278787237569271e-11,-2.9202265841840725e-12,5.5708098959876786e-11,3.1355469997229593e-09,2.5047879284322825e-10,4.4091440305943035e-11,-1.1617870928193034e-11,5.5709311234136074e-11,2.425014670329636e-10,5.206876611620769e-11
2310.55,3.137540071428582e-09,2.9440810607734754e-10,1.0948072461538472,0.16686690769230836,,0.00016686690769230836,166.86690769230836,5.2625745303868956e-11,-2.9203607998922754e-12,5.5546106103761225e-11,3.135545044054646e-09,2.5047926929475434e-10,4.392883678259325e-11,-1.1618472196253429e-11,5.554730897884667e-11,2.425014670329636e-10,5.1906639044383936e-11
2310.6,3.1414793571428506e-09,2.9484963867403064e-10,1.0936942727272718,0.16579300000000444,,0.00016579300000000446,165.79300000000447,5.306727790055201e-11,-2.9204949967503683e-12,5.598777289730237e-11,3.1355430930768274e-09,2.5047974573605927e-10,4.4369892937971316e-11,-1.1619073424550668e-11,5.5988966362521975e-11,2.425014670329636e-10,5.234817164106698e-11
2310.65,3.1454186428571557e-09,2.959451359116034e-10,1.093805961038961,0.1650215714285708,,0.00016502157142857078,165.02157142857078,5.4162775138124786e-11,-2.9206291747144023e-12,5.708340431283921e-11,3.1355411467933554e-09,2.5048022216713384e-10,4.546491374446959e-11,-1.1619674613023869e-11,5.7084588357493454e-11,2.425014670329636e-10,5.3443668878639767e-11
2310.7000000000007,3.1471913756906125e-09,2.9704063314917617e-10,1.0908489843749931,0.1643428906249989,,0.0001643428906249989,164.34289062499892,5.52582723756976e-11,-2.920763333740432e-12,5.8179035709438016e-11,3.135539205208085e-09,2.504806985879684e-10,4.6559934561207846e-11,-1.1620275761612154e-11,5.818021032282e-11,2.425014670329636e-10,5.4539166116212565e-11
2310.75,3.147848005524863e-09,2.981361303867391e-10,1.0886091384615388,0.16358000000000314,,0.00016358000000000315,163.58000000000314,5.635376961326045e-11,-2.9208974737845077e-12,5.927466708704496e-11,3.1355372683248705e-09,2.5048117499855327e-10,4.765495538818576e-11,-1.1620876870254653e-11,5.927583225844043e-11,2.425014670329636e-10,5.563466335377543e-11
2310.8,3.1485046353591197e-09,2.977692475138108e-10,1.0878510909090675,0.1626757575757522,,0.00016267575757575222,162.6757575757522,5.5986886740332236e-11,-2.9210315948026827e-12,5.890791833513492e-11,3.1355353361475693e-09,2.504816513988789e-10,4.728759611493187e-11,-1.1621477938890484e-11,5.890907405382237e-11,2.425014670329636e-10,5.5267780480847216e-11
2310.85,3.1489992209944787e-09,2.9716430276243305e-10,1.083807909090896,0.16174924242423935,,0.00016174924242423936,161.74924242423936,5.5381941988954473e-11,-2.9211656967510063e-12,5.830310768570547e-11,3.135533408680039e-09,2.504821277889359e-10,4.6682174973497136e-11,-1.162207896745879e-11,5.830425394095593e-11,2.425014670329636e-10,5.4662835729469454e-11
